row,sentence,y_true,agent1_pred,agent1_step1,agent1_step2,agent2_assessment,agent2_issues,agent2_suggestion,agent3_pred,agent3_rationale,y_pred
42,Increased  Resources in  FY 1999 Budget.,0,0,,,,,,,,0
43,"The President's FY 1999 Budget will continue the Administration's policy of drug testing, sanctions and treatment.",0,0,,,,,,,,0
44,"In particular, the budget includes $192 million for the following programs: -- $85 million for a new Drug Testing Initiative -- $30 million to add more Drug Courts -- $4.7 million for Operation Drug Test -- $5 million for demonstration to combat teenage drug use -- $72 million for treatment in state prisons",0,0,,,,,,,,0
45,"''Zero Tolerance""lnitiative for Drugs in Prison Questions and Answers January 12, 1998",0,0,,,,,,,,0
46,Q. What is the President announcing today?,0,0,,,,,,,,0
47,"A. Today, the President signed a directive to the Attorney General calling on her to take the necessary steps to:",0,0,,,,,,,,0
48,(1) Require states to determine the level of drug use in their prisons and report annually on their progress.,0,0,,,,,,,,0
49,"Under current law and federal guidelines, states are required to submit drug testing and intervention plans for their federal prison grant funding.",0,0,,,,,,,,0
50,"The President's directive calls on the Attorney General to amend the guidelines to require states to also include a baseline report of their prison drug abuse problem, and to report every year thereafter to chart the progress they are making to reduce drug use and availability.",0,0,,,,,,,,0
51,"(2) Give states the flexibilitv to use their federal prison funds for drug detection, offender testing, and drug treatment.",0,0,,,,,,,,0
52,"The Attorney General will draft and transmit to the Congress legislation to give states the flexibility to use their federal prison construction and substance abuse treatment funds for the full range of drug testing, sanctions, and treatment for offenders under criminal justice supervision.",0,0,,,,,,,,0
53,This will allow states to tap into the nearly $8 billion in prison funds authorized by the 1994 Crime Law (about $2 billion of which already have been appropriated to date).,0,0,,,,,,,,0
54,(3) Work with states to enact stiffer penalties for drug trafficking into and within correctional facilities.,0,0,,,,,,,,0
55,"Finally, the President's directive calls on  the  Attorney General to consult with the states to enhance their penalties for drug trafficking into and within correctional facilities.",0,0,,,,,,,,0
56,The 1994 Omnibus Crime Bill contains tough penalties for similar crimes.,0,0,,,,,,,,0
57,"The President believes we must have ''zero tolerance"" for drug use and trafficking within our nation's prison system.",0,0,,,,,,,,0
58,The President also announced that his FY 99 budget will include $ 97 million for a series of initiatives to promote coerced abstinence and treatment in the criminal justice system-Â­ including $85 million for a new drug testing and sanctions program for states and localities.,0,0,,,,,,,,0
59,Q.  How bad is the problem?,0,0,,,,,,,,0
60,Is this directive really needed?,0,0,,,,,,,,0
61,"A.      While crime rates continue to drop and overall drug use is down, illegal drugs remain an enormous factor  behind  the level of crime and violence  in America.",0,0,,,,,,,,0
62,Drug addicts are involved in approximately 3 to 5 times the  number of criminal  incidents as arrestees  who do not use drugs.,0,0,,,,,,,,0
63,"Last week, Columbia University's Center on Addiction and Substance Abuse (CASA) released a study confirming the need for coerced abstinence and treatment in the criminal justice system.",0,0,,,,,,,,0
64,"CASA's study found that 1.4 million offenders -- or 80% of the 1.7 million criminals in prison and jails -- were either high on drugs or alcohol when arrested, stole property to buy drugs, or have a history of drug and alcohol abuse.",0,0,,,,,,,,0
65,"Drug test results and anecdotal information reveal that even while incarcerated, offenders can gain access to drugs.",0,0,,,,,,,,0
66,"In drug tests conducted last year, approximately 2 percent of offenders in federal prison and roughly 9 percent of inmates in state facilities tested positive for drugs.",0,0,,,,,,,,0
67,"President Clinton believes that our criminal justice system should reduce drug demand -Â­ not prolong, enhance, or tolerate it.",0,0,,,,,,,,0
68,We know that drug testing and treatment can help to break the cycle of drugs and crime.,0,0,,,,,,,,0
69,Convicted offenders who undergo drug testing and treatment while in prisons and after release are approximately twice as likely to stay drug-free and crime-free as those offenders who do not receive drug testing and treatment.,0,0,,,,,,,,0
70,Today's directive and the resources proposed in the President's budget will help us get to zero tolerance for drugs in prison and to helps state to cut crime and recidivism linked to drug abuse.,0,0,,,,,,,,0
71,Q.  How is this different from previous actions taken by this Administration to address this issue?,0,0,,,,,,,,0
72,Is this anything new?,0,0,,,,,,,,0
73,A   The President's action today builds on his strong record of accomplishment in this area.,0,0,,,,,,,,0
74,"In 1996, the President launched the first comprehensive effort to  address  the drug problem in our state criminal justice systems.",0,0,,,,,,,,0
75,President Clinton fought for and signed legislation to require states-- whose criminal justice systems  house the vast majority of drug dependent offenders-- to drug test prisoners and parolees as a condition of receiving federal prison grants.,0,0,,,,,,,,0
76,"Under the President's initiative, states must submit comprehensive plans of drug testing and intervention for prisoners and parolees by March 1, 1998 and implement them by September 1, 1998.",0,0,,,,,,,,0
77,Today's directive complements  the President's earlier initiative   by helping us to chart the states' efforts to  reduce drug use and availability in  their prisons.,0,0,,,,,,,,0
78,The directive also makes more resources available to states to help them get the job done,0,0,,,,,,,,0
79,The President has taken numerous other actions to combat the problem of drug abuse by offenders involved in the criminal justice system including: doubling the number of federal arrestees drug tested in 24 judicial districts;,0,0,,,,,,,,0
80,fighting to launch a $1 billion initiative to spread Drug Courts across the country;,0,0,,,,,,,,0
81,"and expanding drug testing, intervention and treatment in Federal prisons through his budgets and the 1994 Crime Act.",0,0,,,,,,,,0
82,Q.  Is the federal government tracking the problem of drug use in its own prisons?,0,0,,,,,,,,0
83,What are you doing about the drug problem in federal prisons?,0,0,,,,,,,,0
84,"A       Under the leadership of Attorney General Reno, the federal Bureau of Prisons is carrying out model programs in drug testing, drug treatment, and drug detection.",0,0,,,,,,,,0
85,Drug Testing.,0,0,,,,,,,,0
86,"In 1997, federal inmates were subject to 127,460 drug tests.",0,0,,,,,,,,0
87,"Two percent of tests were positive, as compared to the 9 percent average for state correctional systems.",0,0,,,,,,,,0
88,Prisoners testing positive for drugs arc appropriately punished and follow up tests are scheduled regularly to ensure they stay clean.,0,0,,,,,,,,0
89,"Drug testing of correctional officers, and other selected employees is also an established policy in the Federal Bureau of Prisons.",0,0,,,,,,,,0
90,Drug Treatment.,0,0,,,,,,,,0
91,"In compliance  with  the 1994 Crime  Law, drug  treatment  is  provided to 100 percent of  eligible inmates prior to their  release from Bureau custody.",0,0,,,,,,,,0
92,"In fY 97, nearly 31,000 inmates participated in Bureau treatment  programs.",0,0,,,,,,,,0
93,The number of institutions offering residential treatment has grown from 32 to 42 since FY 1994.,0,0,,,,,,,,0
94,Drug Detection.,0,0,,,,,,,,0
95,Innovative drug detection technology is being piloted at Bureau institutions.,0,0,,,,,,,,0
96,The Office of National Drug Control Policy is working with the Bureau to provide the states with information on Lhe best ways to keep drugs out of prisons.,0,0,,,,,,,,0
97,Q.  Is this new reporting requirement for states on their prison drug problem tantamount to an unfunded mandate on states?,0,0,,,,,,,,0
98,A.      No.,0,0,,,,,,,,0
99,"By  law, states  must  develop  and implement  plans  for drug testing  and  intervention as a condition of receiving  federal  prison construction  grants.",0,0,,,,,,,,0
100,"Today's action  means  that as part of those plans, states will need to add infornation on their existing prison drug use problem, and update  that  information  annually.",0,0,,,,,,,,0
101,All 50 state correctional  systems conducted  some form  of drug testing on their  inmates  last year;,0,0,,,,,,,,0
102,yet no comprehensive data exists on the prevalence on drug use in state prisons.,0,0,,,,,,,,0
103,"Anecdotal  reports  have shown that certain systems, such as the District of Columbia's corrections department, have had difficulty  keeping  drugs out of prisons.",0,0,,,,,,,,0
104,The baseline information they provide  will  help us to chart states' progress to reduce drug use and availability in their prisons.,0,0,,,,,,,,0
105,"In order to provide additional resources for states to promote coerced abstinence and zero tolerance for drugs, the directive calls on the Attorney General to develop legislation to allow states to use their federal prison construction and treatment funds to carry out all of these activities.",0,0,,,,,,,,0
106,"In addition, the President is proposing $197 million in FY 99 for a series of initiatives to help states promote coerced abstinence and treatment: I) $85 million for a new drug testing, sanctions, and intervention program for states and local criminal justice systems; 2) $30 million for Drug Courts; 3) $4.7 million for the federal Operation Drug Test program; 4) $5 million for a juvenile justice demonstration program to combat teen drug use; and 5) $72 million to continue the Residential Substance Abuse Treatment in State Prisons program.",0,0,,,,,,,,0
107,Q.  The President's directive asks the Attorney General to work with states to increase their penalties for smuggling drugs into prisons.,0,0,,,,,,,,0
108,Are there tough penalties for trafficking drugs into federal prisons?,0,0,,,,,,,,0
109,A.      Yes.,0,0,,,,,,,,0
110,The 1994 Omnibus Crime Act increased penalties for illegal drug use and smuggling drugs into Federal prisons.,0,0,,,,,,,,0
111,"for instance, drug trafficking in Federal prisons can now lead to imprisonment for up to 20 years for smuggling narcotics and methamphetamine, and up to 5 years for trafficking marijuana.",0,0,,,,,,,,0
112,"TEXT: Re: the possible race/service announcement in the current State of the Union draft, see the attached.",1,1,,,,,,,,1
113,Are you guys in favor of trying to do something like this?,1,1,,,,,,,,1
114,"i.e., trying to line up some churches,etc. that would agree in advance to take up the President's challenge to organize service across racial lines?",1,1,,,,,,,,1
115,"It would be tough to organize something big in 2 weeks, but we could try -- Harris could help in reaching out to people.",1,1,,,,,,,,1
116,"Or do you think this won't work, and you're trying to substitute the college mentoring initiative into that section of the speech?",1,1,,,,,,,,1
117,I thought that what we were hoping was that a group of religious organizations would organize in a way that allowed the President to challenge (lightly) folks to participate and call their local branch of xyz synagogue or the branch of the National Council of churches.,1,1,,,,,,,,1
118,Do we think that something like that is possible,1,1,,,,,,,,1
119,The idea that we came up with was to see if we can't identify five religous organizations who will commit to a day of service to the community as a way of fostering racial reconciliations--something like that.,1,1,,,,,,,,1
120,It's in the thinking stage and of course we should see how it intersects with the service summit- - ideas?,1,1,,,,,,,,1
121,"Was there a discussion in a meeting on race this morning about the intersec tion between race and service, where it was agreed that your office would take some steps?",1,1,,,,,,,,1
122,I got somewhat confused reporting on the meeting.,1,0,,,,,,,,0
123,"Steve and I have been integrally involved in service and in planning a service event for MLK day, and wanted to make sure we were in the loop .",1,0,,,,,,,,0
124,We did comment on the proposed language on needle exchange after consulting with both Chris Jennings and Kevin Thurm.,1,1,,,,,,,,1
125,I will forward a copy of the memo to you.,1,0,,,,,,,,0
126,I had a lengthy discussion with Kevin last week regarding this issue.,1,1,,,,,,,,1
127,"HHS does not plan to do anything on needle exchange until Satcher is confirmed, assuming that will happen in February.",1,0,,,,,,,,0
128,"If indeed the confirmation is held up for some reason,we will have to revisit the timing of any action.",1,1,,,,,,,,1
129,"Contrary to what Scott Hitt may have told you, the AIDS community is still vehemently opposed to any law enforcement component in any compromise we might propose.",1,1,,,,,,,,1
130,So are General Mccaffrey and I.,1,0,,,,,,,,0
131,"In fact, it may well be the only point upon which we agree on this issue.",1,1,,,,,,,,1
132,Attached is the summary report of our January 6 meeting.,0,0,,,,,,,,0
133,Attached is a revised schedule for Advisory Board activities through FY 1998.,0,0,,,,,,,,0
134,It reflects the discussion held on January 6.,1,1,,,,,,,,1
135,The schedule includes suggested topics for Advisory Board meetings.,1,1,,,,,,,,1
136,Some topics which may warrant Advisory Board attention are not included due to time constraints.,1,1,,,,,,,,1
137,"However, it may be worth exploring whether a way should be found to include these topics.",1,1,,,,,,,,1
138,"Among these topics are access to health care, equal housing opportunities, and the meaning of being an American in the One America envisioned by the President.",0,0,,,,,,,,0
139,There was considerable discussion at the meeting regarding products which will result from the work of the Advisory Board .,1,1,,,,,,,,1
140,"A general consensus formed around six products, and they are outlined below.",1,1,,,,,,,,1
141,"Other products related to Board meetings and Board member activity are being proposed and developed, and wc should have a separate meeting to discuss them.",1,1,,,,,,,,1
142,Products from Advisory Board,0,0,,,,,,,,0
143,l.      Advisory Letters to the President from Dr. John Hope Franklin on behalf of the President's Advisory Board: These letters would be prepared following each meeting of the Advisory Board.,1,1,,,,,,,,1
144,The substance of these letters would be the provision of advice to the President on matters relating to the topic of the Advisory Board meeting.,1,1,,,,,,,,1
145,Individual Board Members Feedback to the President:,0,1,,,,,,,,1
146,Advisory Board members have been provided with standard forms on which to provide feedback to the Initiative following each activity in which they engage as an Advisory Board member.,1,1,,,,,,,,1
147,"On a monthly basis each Board member will summarize (perhaps with staff assistance) such feedback, particularly as it relates to the identification of promising practices, the recruitment of leaders, and the fostering of dialogues, and provide it in written form to the President.",1,1,,,,,,,,1
148,The members of the Advisory Board will identify and recruit leaders who will continue to engage in racial reconciliation activities following the conclusion of the work of the Advisory Board.,1,0,,,,,,,,0
149,"For example, through the corporate outreach effort, Ilob Thomas will identify leaders in the corporate sector; through the religious outreach effort, Rev. Suzan Johnson Cook will identify leaders in the faith community;",1,1,,,,,,,,1
150,"through activities with organizations of public officials, Governors Winter and Kean will identify leaders among public officials.",1,1,,,,,,,,1
151,All Board members will be involved in the effort to identify and recruit leaders.,1,0,,,,,,,,0
152,"On the feedback form mentioned in item 2, Board members are encouraged to identify leaders in communities they visit.",1,0,,,,,,,,0
153,"Through the use and distribution of One America Conversation Packets and the more comprehensive Race Dialogue How-To Kits, Advisory Board members will encourage dialogues in communities they visit.",1,0,,,,,,,,0
154,"Among the issues which need to be resolved are ways in which to record these dialogues, receive feedback from them, measure their quantity and effectiveness , and obtain press attention for them.",1,1,,,,,,,,1
155,"The Board, with staff assistance, will develop a written summary of efforts to promote and sustain dialogue.",1,1,,,,,,,,1
156,"Advisory Board members , during their visits to various communities, will identify promising practices and report them to the Initiative staff.",1,1,,,,,,,,1
157,"Also, through regular communications with Initiative staff: Board members will receive reports of promising practices for inclusion in speeches as examples of how communities can work toward racial reconciliation.",1,1,,,,,,,,1
158,One example could be a reference to Boston' s Team Harmony Project as something that could be replicated elsewhere.,1,0,,,,,,,,0
159,Summaries of Advisory Board Meetings and Town Halls,0,0,,,,,,,,0
160,"Following each Advisory Board meeting and Town Hall, Initiative staff will produce a detailed summary of the event, including information gathered, opinions expressed, conclusions  reached, and follow-up planned.",1,1,,,,,,,,1
161,These summaries  will be transmitted  by Dr. Franklin  to the President in a timely fashion.,1,1,,,,,,,,1
162,OUTREACH SCHEDULE (revised l/8/98) PRESIDENT'S INITIATIVE ON RACE,0,0,,,,,,,,0
163,"January: 13-14 Advisory Board Meeting, Phoenix, AZ -- Employment 14  Workplace Diversity Forum, Phoenix, AZ 30  Corporate Executives Forum, Los Angeles, CA",0,0,,,,,,,,0
164,"February: 10  Religious Leaders Forum, Newark, NJ 10-11 Advisory Board Meeting, Oakland/San Francisco, CA -- Race and Poverty TBD (week of 22nd)",0,0,,,,,,,,0
165,"Corporate Executives Forum, New York City",0,0,,,,,,,,0
166,March : 3 or 4 TBD TBD TBD 24 24-25,0,0,,,,,,,,0
167,"April: 22 22-23 TBD Advisory Board Town Hall Meeting, Atlanta, GA or Minneapolis, MN (week of 1st)",0,0,,,,,,,,0
168,"Religious Leaders Forum, Baltimore (week of 8th)",0,0,,,,,,,,0
169,"Corporate Executives Forum, Chicago, IL or Cincinnati, OH (week of 15th)",0,0,,,,,,,,0
170,"Religious Leaders Forum, Columbia, SC Religious Leaders Forum, Denver, CO Advisory Board Meeting, Denver, CO -- Race and Stereotyping Religious Leaders Forum, Location  TBD Advisory Board Town Hall Meeting, Chicago, IL Campus/Community Week of Dialogue",0,0,,,,,,,,0
171,"May: 19-20 Advisory Board Meeting, San Antonio,  TX -- Immigration TBD   Corporate Leaders/Religious Leaders Meeting with President",0,0,,,,,,,,0
172,"June: 17 -18 Advisory Board Town Hall Meeting , Birmingham, AL",0,0,,,,,,,,0
173,"July: TBD Advisory Board Meeting, Charleston, SC -- Administration of Justice",0,0,,,,,,,,0
174,"August: TBD Advisory Board Town Hall Meeting, Seattle, WA -- Our Future (Youth)",0,0,,,,,,,,0
175,Additional Activities:,0,0,,,,,,,,0
176,"March 16-17 March 17-20 March 26-29 March 28 TBD TDD University of Mississippi (Dr. Franklin, Gov. Winter) AFL-CIO Executive Council , Las Vegas AFL-CIO Full Participation Conference, Los Angeles Children's Defense Fund Race Town Hall Meeting, Los Angeles American Indian/Alaska Native Town Hall Meetings President's Town Hall Meetings (3)",0,0,,,,,,,,0
177,Immigration   --  Skills of Immigrants: The attached U.S. News article discusses the issue of whether we should change our legal immigration system to strengthen  preferences for skilled and well-educated prospective  immigrants  over those that are poorly educated  and unskilled.,0,0,,,,,,,,0
178,The current immigration system is set up to favor keeping families intact.,0,0,,,,,,,,0
179,"Thus, the vast number of legal immigrants are brought to this country through family-based visas, which do  not take into account education or skill level.",0,0,,,,,,,,0
180,"The article cites a Rand  study proposal  to create a point system of immigration which continues to  give  weight  to  immediate  family  reunification but  would  also give points  for education, language  skills, and work experience.",0,0,,,,,,,,0
181,The final report of the Commission on Immigration Reform also recommends a shift  in priority toward  higher skilled immigrants.,0,0,,,,,,,,0
182,"Instead creating a point system, the Commission recommends revising skill-based admissions (approximately 100,000 visas) to favor highly-skilled and educated immigrants and eliminating altogether the category of unskilled workers.",0,1,,,,,,,,1
183,"Though we think that these ideas are well worth exploring, it is unlikely that Congress will want to consider an overhaul of legal immigration this year.",0,1,,,,,,,,1
184,Efforts to reduce legal immigration levels were defeated during consideration of the 1996 illegal immigration law.,0,0,,,,,,,,0
185,"Education -- Single Sex Schools in New York City: DPC has been meeting with the White House Counsel's office, the Education and Justice Departments, to address the OCR response to a complaint against the existence of the all girl's Women's Leadership Academy in New York City.",1,1,,,,,,,,1
186,"Both you and Secretary Riley are in complete agreement that, as a matter of policy, school districts should be (encouraged??? free???) to establish single sex schools as part of the mix of education options.",1,1,,,,,,,,1
187,"The Office of Civil Rights has placed its investigation of the compliant on hold, and will take no steps in the foreseeable future to press New York City to change the status of the school.",1,0,,,,,,,,0
188,"However, civil rights offices in both Education and Justice believe that such schools ultimately may be difficult to justify under Title IX or Article (relevant Constitutional reference), in part because they have discriminatory admissions policies, and partly because separate schools will inevitably become unequal and to the ultimate disadvantage of females.",1,0,,,,,,,,0
189,"They believe that the strongest legal case for permitting single sex schools is an argument that they are an appropriate remedy for past discrimination, such as low academic performance of females in co-educational settings.",1,0,,,,,,,,0
190,"Neither of the cognizant Civil Rights offices want to take formal action on this issue, because they believe they will be forced to oppose single-sex schools.",1,1,,,,,,,,1
191,"Late in December, Secretary Riley and Rudy Crew agreed to appoint small teams of educators from the Education Department and the NYC Schools to work collaboratively to develop the strongest case for the Women's Leadership Academy.",1,1,,,,,,,,1
192,The teams will begin to plan their work next week.,1,1,,,,,,,,1
193,"This process may take some time, and during this period the Education Department's Office of Civil Rights will not take any further actions on this case.",1,0,,,,,,,,0
194,Health Care-- Robert Reich's Proposal for Fixed Dollars for Health Care:    You asked for an analysis of Robert Reich's proposal to forgo a new increase in the minimum wage and instead require that employers require a certain fixed dollar amount for health care.,1,0,,,,,,,,0
195,"As you will recall, we did forgo proposing a minimum wage increase when we proposed the Health Security Act because we did not want to load up the costs to employers.",1,0,,,,,,,,0
196,The idea of having a defined minimum employer contribution certainly has some merit as it would make a significant contribution to decreasing the number of uninsured.,1,1,,,,,,,,1
197,"Having said that, there are a number of political and policy issues that have to be seriously considered prior to pursuing such a proposal.",1,1,,,,,,,,1
198,"There are numerous political and administrative complications that would have to be worked out before moving fonvard on such an initiative, such as: (1) whether or not we would be forced to add subsidies for this;",1,1,,,,,,,,1
199,(2) whether employers would be accountable if their employees had coverage from their spouse's employers;,1,0,,,,,,,,0
200,or (3) whether certain employers would be exempt.,1,0,,,,,,,,0
201,"Having said this, if you would like to further pursue this you should be aware that of some of the disadvantages.",1,1,,,,,,,,1
202,"We will have to use a great deal of capital with the employer community as we move forward on our other current health care policies such as health care quality and the COBRA extension for the ""promise breaker'' employees who have dropped retiree health care coverage.",1,1,,,,,,,,1
203,Adding this proposal to the mix would no doubt create a great deal of public animosity from the employer community.,1,1,,,,,,,,1
204,"Moreover, in a Republican Congress there is no chance that this would pass and it would likely be characterized as another step to ""take over the health care system.""",1,0,,,,,,,,0
205,"Although liberal Democrats would be comfortable with this proposal, our centrist Democrats would not support it, primarily because of the opposition from the small business community.",1,1,,,,,,,,1
206,Health Care -- Medicare HMOs Dropping Benefits: You asked us to respond to recent reports that Medicare lIMOs were dropping benefits because of changes in Medicare reimbursement policies.,1,0,,,,,,,,0
207,We have asked HI-IS to review the extent to which this is occurring.,1,0,,,,,,,,0
208,"However, it is important to note that many independent policy experts believe that payments to HMOs still are, on average, excessive given the fact that they continue to attract disproportionately healthy populations.",1,0,,,,,,,,0
209,They believe that any movement towards reducing 2 benefits are more attributable to HMO ' s desire for adequate profit margins for their investors rather than adjustments in reimbursement issue.,1,0,,,,,,,,0
210,"In fact, one corporate executive just informed us that Medicare continues to be their number one most profitable player.",1,0,,,,,,,,0
211,"Having said that, the fact that the BBA is starting to reduce Medicare reimbursements to HMOs will clearly contribute to lower revenues for these health plans.",1,0,,,,,,,,0
212,It is important to note that the added benefits in Medicare HMO plans do help encourage beneficiaries to participate in these plans.,1,0,,,,,,,,0
213,The outstanding question is whether or not we want to allow payment rates to exceed what is necessary so as to ensure that these additional benefits are in place.,1,1,,,,,,,,1
214,"Regardless , any move in this direction would be premature until we have better information about the extent to which HMOs are reducing benefits and the reasons behind such a trend.",1,1,,,,,,,,1
215,"Q&A for Food Safety January 12, 1998",0,0,,,,,,,,0
216,Q:  What steps will the Clinton Administration take to improve food safety?,0,0,,,,,,,,0
217,A:  Last year we were able to increase spending on food safety by approximately $40 mil li on.,0,0,,,,,,,,0
218,"This year, our budget will seek an even more substantial increase in resources to improve food safety.",0,0,,,,,,,,0
219,"The resources will go to a variety of initiatives, including: implementing our aggressive fresh produce plan to hire FDA inspectors to improve the safety of our nation's fruits and vegetables , both domestic and imported;",0,0,,,,,,,,0
220,"increasing the risk assessment on beef, chicken and pork to better determine the source of the greatest risk of contamination;",0,0,,,,,,,,0
221,developing more tests for meat and poultry for federal inspectors and others to detect food-borne illnesses ;,0,0,,,,,,,,0
222,improve educational outreach on proper food handling; and expanding CDC's surveillance activities for food-borne illnesses.,0,0,,,,,,,,0
223,Q:  Why is your Administration proposing these actions?,0,0,,,,,,,,0
224,A:  We have the ability to help Americans stay healthier and increase their confidence in the safety  of the food they eat.,0,0,,,,,,,,0
225,"We also need to keep up with the changes in the agricultural marketplace,  and in our diets.",0,0,,,,,,,,0
226,"For inst ance, there have been dramatic changes in the produce department of the grocery store.",0,0,,,,,,,,0
227,"Thirty  years  ago,  most  produce  sections only had around a dozen items year round, increasing to as many as 50 in the summer.",0,0,,,,,,,,0
228,"Today, the chances are that there are 400 or more items in  the produce  section  and  they are there all year round.",0,0,,,,,,,,0
229,"Last year, 38 percent of the fruit and 12 percent  of the vegetables Americans ate were imported .",0,0,,,,,,,,0
230,We have changed  as well .,0,0,,,,,,,,0
231,"Americans arc eating more fresh fruits and vegetables  than ever before, and our nation's health experts tell us we will live longer , better quality  lives  as a result.",0,0,,,,,,,,0
232,Our  environment  is also changing.,0,0,,,,,,,,0
233,"We are finding "" new' ' exotic bugs such as cyclospora and E. coli 0 157: H7 on our food that once were not there .",0,0,,,,,,,,0
234,We must ensure that these changes do not increase the risk to consumers of food borne illnesses.,0,0,,,,,,,,0
235,Q. Is this a new issue for the Administration?,0,0,,,,,,,,0
236,"A.  No, our actions are part of a continuing effort that has seen real accomplishment every year:",0,0,,,,,,,,0
237,"*   October, 1997 .",0,0,,,,,,,,0
