row,sentence,y_true,agent1_pred,agent1_step1,agent1_step2,agent2_assessment,agent2_issues,agent2_suggestion,agent3_pred,agent3_rationale,y_pred
17,"Today's directive asks the Attorney General to draft and transmit to the Congress legislation that will grant states the flexibility to use their federal prison construction and substance abuse treatment funds to provide the full range of drug testing, sanctions and treatment for offenders under criminal justice supervision.",0,0.0,"The sentence describes a directive that has already been issued and a specific legislative action that is being requested, indicating that the decision to issue the directive and the request for legislation have been made rather than being in a pre-decisional phase.","The sentence states factual information regarding the content of a directive and the specific legal mechanism (legislation) being proposed; it does not express an internal opinion, recommendation, or personal view of an author.",,,,,,0.0
18,"With this added flexibility, states could tap into the nearly $8 billion in prison funds authorized by the 1994 Crime Law (about $2 billion of which already have been appropriated to date).",0,0.0,"The sentence discusses funds that have already been appropriated and authorized by a past law, indicating the legal and financial framework is established rather than a future decision being made.","The sentence states factual information regarding the amount of funds available and their authorization status, rather than expressing an opinion, recommendation, or internal debate.",,,,,,0.0
19,â€¢ Keeping Drugs Out of Prisons.,0,0.0,"The sentence 'Keeping Drugs Out of Prisons' appears to be a title, a bullet point, or a statement of a goal rather than a discussion of a specific pending decision. Without context indicating that a final decision on this specific issue has been made, it is difficult to definitively say a final decision has not been made, but it does not explicitly describe the process leading up to a decision.","The sentence states a policy objective or a topic heading. It does not express a personal opinion, a recommendation, or an internal deliberation. It reads more like a factual statement of intent or a label for a section of a document.",,,,,,0.0
20,"Finally, the President's directive calls on the Attorney General to work with the states to enhance their penalties for drug trafficking into and within correctional facilities.",0,0.0,"The sentence describes a directive that has already been issued by the President, indicating that the decision to issue the directive has been made and is now being communicated or implemented, rather than discussing an issue where a final decision has not yet been reached.","The sentence states a factual description of the content of an existing directive (what the President called for) rather than expressing a personal opinion, recommendation, or internal debate about what the directive should be.",,,,,,0.0
21,The 1994 Omnibus Crime Bill contains tough penalties for similar crimes.,0,0.0,"No, the sentence references a law that was enacted in 1994, meaning the decision to create the bill is long past and the issue is settled.","No, the sentence states a factual description of the contents of an existing statute rather than expressing an internal opinion, recommendation, or draft thought.",,,,,,0.0
22,"The President believes we must have ""zero tolerance"" for drug use and trafficking within our nation's prison system.",0,1.0,The sentence expresses a belief or stance regarding a policy approach ('zero tolerance') but does not explicitly describe a specific administrative decision-making process that is currently underway or pending a final conclusion. It states a position rather than discussing the steps leading to a specific agency action.,The sentence expresses a personal belief or opinion ('The President believes') rather than stating an objective fact. It reflects a viewpoint on how a policy should be applied.,,,,,,1.0
23,"A Record of Accomplishment     â€¢ President Clinton has consistently promoted a policy of drug testing, sanctions and treatment for offenders.",0,0.0,"The sentence describes a past policy and actions taken by President Clinton, indicating that the matter of drug testing and sanctions for offenders has already been established and is not a future issue awaiting a decision.","The sentence states a fact regarding the President's consistent promotion of a specific policy rather than expressing a personal opinion, recommendation, or internal debate about what policy should be adopted.",,,,,,0.0
24,"Specifically, he has:",0,0.0,"The sentence does not provide enough context to determine if a final decision has been made or not, as it is a fragment introducing a list of actions or attributes.","The sentence does not express an opinion, recommendation, or internal deliberation; it is a grammatical fragment used to introduce information.",,,,,,0.0
25,Pushed for Drug Testing and Intervention in the 50 States.,0,0.0,"The sentence describes a past action or initiative ('Pushed for') that has already occurred, suggesting the decision to implement drug testing and intervention in the 50 states was made and executed, rather than being a pre-decisional draft or proposal awaiting a final conclusion.","The sentence states a factual occurrence of an agency pushing for a specific policy rather than expressing an internal opinion, recommendation, or personal view regarding how to handle a matter.",,,,,,0.0
26,The  President  fought for and signed the legislation  requiring states to drug test prisoners  and  parolees as  a condition  for  receiving prison grants.,0,0.0,"The sentence describes a past event where the President has already signed the legislation, indicating that the decision-making process regarding this specific law is complete and the matter is settled.","The sentence states a factual occurrence (the President fighting for and signing the bill) rather than expressing an internal opinion, recommendation, or draft thought process.",,,,,,0.0
27,States must now submit comprehensive drug testing and intervention plans for prisoners and parolees by March 1998 and implement  them  by September 1998.,0,0.0,"The sentence describes a mandatory deadline and requirement for states to submit plans and implement them, indicating that the policy or rule has already been established and is not a matter of future internal decision-making.","The sentence states a factual requirement and a timeline for compliance rather than expressing an internal opinion, recommendation, or draft thought process.",,,,,,0.0
28,Today's actions directly build on this effort,0,0.0,"The sentence describes actions that have already occurred ('Today's actions'), indicating that the specific event or effort being referenced is in the past or completed, rather than discussing a future decision or an issue where a final decision has not yet been made.","The sentence states a factual observation about the relationship between current actions and a previous effort; it does not express a personal opinion, recommendation, legal advice, or internal debate regarding policy.",,,,,,0.0
29,Doubled the Number of Federal Arrestees Tested.,0,0.0,The sentence states a completed action ('Doubled') indicating a final result or statistic rather than a pending issue where a decision is yet to be made.,"The sentence presents a factual statistic regarding the number of arrestees tested, rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0.0
30,President Clinton directed the Attorney General to create a program to drug test federal criminal defendants.,0,0.0,"The sentence describes a directive that has already been issued by the President, indicating that the decision to create the program has been made and is no longer in the pre-decisional phase.","The sentence states a factual event regarding a specific order given by a high-ranking official, rather than expressing an internal opinion, recommendation, or draft thought process.",,,,,,0.0
31,"Operation Drug TEST (Testing, Effective Sanctions and Treatment) was established and funded a pilot program to immediately test defendants upon their arrest.",0,0.0,"The sentence describes an operation that was already established and funded, indicating that the decision to create the program has been made and is no longer in the pre-decisional phase.","The sentence states factual information regarding the existence, funding, and purpose of the program rather than expressing an internal opinion, recommendation, or personal view.",,,,,,0.0
32,"In FY 1997, data from 24 judicial districts indicated that 56% of defendants (9,308) were tested -- a dramatic increase over the 28% (4,929) of defendants tested in the previous year.",0,0.0,"No, the sentence presents historical data from FY 1997 regarding past testing rates, indicating that the events described have already occurred and are not part of an ongoing decision-making process.","No, the sentence states specific factual statistics and numerical data rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0.0
33,There was also a 190% increase in drug treatment for defendants over the same period.,0,0.0,"The sentence states a historical fact about a past increase in drug treatment, indicating that the event has already occurred and is not part of a pending decision-making process.","The sentence presents a specific statistic or factual observation rather than an opinion, recommendation, or internal discussion.",,,,,,0.0
34,Expanded Testing and  Treatment  in  Federal  Prisons.,0,0.0,"The sentence appears to be a title or heading describing a program or initiative rather than a statement regarding a specific issue where a final decision has not yet been made. Without context indicating it is part of a draft proposal or internal discussion leading to a decision, it does not clearly demonstrate that a final decision is pending.","The sentence states a topic ('Expanded Testing and Treatment') rather than expressing a personal opinion, recommendation, or internal deliberation. It reads like a factual description of a subject matter or a finalized program name.",,,,,,0.0
35,"Through  his  budgets and the 1994 Crime Act, the President has promoted coerced abstinence in the federal prison system.",0,0.0,"The sentence describes actions and legislation (budgets and the 1994 Crime Act) that have already occurred and resulted in a specific outcome (promoting coerced abstinence), indicating that the matter is not pre-decisional as the events are settled.","The sentence states a factual assertion about the effects of past laws and budgets rather than expressing an internal opinion, recommendation, or draft advice.",,,,,,0.0
36,"In 1997 federal prisoners were subjected to nearly 130,000 drug tests.",0,0.0,"No, the sentence refers to historical data from 1997 regarding a completed set of events, indicating that the issue is not currently pending a final decision.","No, the sentence states a specific factual statistic (130,000 drug tests) rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0.0
37,"Additionally, the number of inmates required to receive treatment increased by 3-fold (from 5,450 in FY 1993 to 17,943 in FY 1997).",0,0.0,"No, the sentence cites specific historical data from FY 1993 and FY 1997 regarding the number of inmates, indicating that the events described have already occurred and are not part of a pending decision-making process.","No, the sentence states objective statistical facts and figures rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0.0
38,Multiplied the Number of Drug Courts.,0,0.0,The sentence describes an action ('Multiplied the Number of Drug Courts') that appears to be a completed fact or a final outcome rather than a discussion about an issue where a final decision has not yet been made.,"The sentence states a factual occurrence or a statistic regarding the number of drug courts, rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0.0
39,"As part of the 1994 Crime Act, the President fought to launch a $1 billion initiative to spread Drug Courts across the country.",0,0.0,"The sentence describes a past event where the President fought to launch an initiative under the 1994 Crime Act, indicating that the decision and action have already occurred rather than being a matter pending a final decision.","The sentence states a factual occurrence regarding legislation and executive action rather than expressing an internal opinion, recommendation, or personal view of an author.",,,,,,0.0
40,"Drug Courts use drug testing, sanctions and -- when necessary -Â­ treatment  to cut  crime and addiction.",0,0.0,"The sentence describes the standard operating procedures and established functions of Drug Courts, which implies a settled matter rather than a pending decision.","The sentence states objective facts about the methods used by Drug Courts (testing, sanctions, treatment) and their goals, rather than expressing a personal opinion, recommendation, or internal debate.",,,,,,0.0
41,Drug Courts have increased from a mere handful in 1993 to more than 200 that are operational today.,0,0.0,"The sentence states historical facts about the number of Drug Courts existing in 1993 versus today, indicating that the situation described is settled and not a matter where a final decision is currently pending.","The sentence presents objective statistical data regarding the growth of Drug Courts rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0.0
42,Increased  Resources in  FY 1999 Budget.,0,0.0,"The sentence mentions a budget for a specific fiscal year (FY 1999), which implies a finalized allocation or a proposed line item that is part of a formal budget document. If the budget has been enacted or officially proposed as a final plan, the decision regarding the resources is effectively made or settled, meaning it is not predecisional in the sense of being a draft opinion leading up to a final choice.","The sentence is a factual statement describing a budgetary figure or allocation ('Increased Resources'). It does not express an opinion, a recommendation, legal advice, or internal debate. It states a condition or a fact rather than a personal view or deliberative process.",,,,,,0.0
43,"The President's FY 1999 Budget will continue the Administration's policy of drug testing, sanctions and treatment.",0,0.0,"The sentence describes a policy that is already established and being continued, indicating that the decision to adopt this policy has already been made rather than being in the process of being decided.","The sentence states a fact regarding the Administration's existing policy rather than expressing a personal opinion, recommendation, or internal debate about what the policy should be.",,,,,,0.0
44,"In particular, the budget includes $192 million for the following programs: -- $85 million for a new Drug Testing Initiative -- $30 million to add more Drug Courts -- $4.7 million for Operation Drug Test -- $5 million for demonstration to combat teenage drug use -- $72 million for treatment in state prisons",0,0.0,"The sentence lists specific budget allocations that have already been finalized and included in an official budget document, indicating that the decision regarding these funds has been made.","The sentence states factual figures regarding the distribution of funds rather than expressing an opinion, recommendation, or internal debate.",,,,,,0.0
45,"''Zero Tolerance""lnitiative for Drugs in Prison Questions and Answers January 12, 1998",0,0.0,"The sentence describes a document titled 'Questions and Answers' dated January 12, 1998. The title suggests a finalized resource intended to inform the public or staff about an existing initiative rather than a draft or internal discussion leading up to a decision. Without context indicating this was a draft policy being debated, it appears to be a final explanatory document.","The content described is a 'Questions and Answers' document regarding a specific initiative. This format typically presents established facts, rules, and finalized policies to an audience, rather than expressing personal opinions, internal recommendations, or the 'give-and-take' of a decision-making process.",,,,,,0.0
46,Q. What is the President announcing today?,0,0.0,"The sentence is a question asking for information about an announcement that is presumably happening or has already been made, rather than discussing a future decision-making process where no final decision has been reached.","The sentence is a factual inquiry seeking specific information about an event, not an expression of an opinion, recommendation, or internal deliberation.",,,,,,0.0
47,"A. Today, the President signed a directive to the Attorney General calling on her to take the necessary steps to:",0,0.0,"The sentence describes an action that has already occurred (the President signing a directive), which suggests the decision-making phase regarding the directive itself is complete, though the directive may outline future steps.","The sentence states a factual event (the signing of a directive) rather than expressing an internal opinion, recommendation, or personal view of an author.",,,,,,0.0
48,(1) Require states to determine the level of drug use in their prisons and report annually on their progress.,0,1.0,"The sentence outlines a specific requirement for states to determine drug use levels and report annually, which appears to be a proposed action or a draft provision rather than a final, settled agency decision.","The sentence expresses a recommendation or a directive within a policy context, reflecting the internal 'give-and-take' of formulating a rule rather than stating an established fact or final opinion.",,,,,,1.0
49,"Under current law and federal guidelines, states are required to submit drug testing and intervention plans for their federal prison grant funding.",0,0.0,"The sentence describes existing legal requirements and federal guidelines that are already in effect, indicating that the issue is not pre-decisional as the rules are established rather than being under consideration for a new decision.","The sentence states objective facts regarding statutory obligations and funding conditions rather than expressing a personal opinion, recommendation, or internal deliberation.",,,,,,0.0
50,"The President's directive calls on the Attorney General to amend the guidelines to require states to also include a baseline report of their prison drug abuse problem, and to report every year thereafter to chart the progress they are making to reduce drug use and availability.",0,0.0,"The sentence describes a directive that has already been issued by the President, indicating that the decision to amend the guidelines has been made and is now being communicated for implementation.","The sentence states established facts regarding the content of the directive and the requirements it imposes, rather than expressing an internal opinion, recommendation, or draft thought process.",,,,,,0.0
51,"(2) Give states the flexibilitv to use their federal prison funds for drug detection, offender testing, and drug treatment.",0,1.0,"The sentence proposes a specific policy action regarding the allocation of federal prison funds to states, indicating that a final decision on this matter has not yet been made.",The sentence expresses a recommendation or a proposed course of action rather than stating an established fact or final agency opinion.,,,,,,1.0
52,"The Attorney General will draft and transmit to the Congress legislation to give states the flexibility to use their federal prison construction and substance abuse treatment funds for the full range of drug testing, sanctions, and treatment for offenders under criminal justice supervision.",0,0.0,"The sentence describes a future action where the Attorney General plans to draft and transmit legislation, indicating that the final decision to enact this specific legislation has not yet been made.","The sentence states a factual plan of action regarding the drafting and transmission of a bill; it does not express an internal opinion, recommendation, or personal view of the author regarding how to decide.",,,,,,0.0
53,This will allow states to tap into the nearly $8 billion in prison funds authorized by the 1994 Crime Law (about $2 billion of which already have been appropriated to date).,0,0.0,"The sentence references funds that have already been appropriated and a law that is already in effect, indicating the matter is not pre-decisional as the authorization and appropriation have occurred.","The sentence states factual information regarding the amount of funds authorized and the specific amount already appropriated, rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0.0
54,(3) Work with states to enact stiffer penalties for drug trafficking into and within correctional facilities.,0,1.0,"The sentence outlines a specific action to be taken (working with states to enact penalties), which implies a future decision or policy implementation has not yet been finalized or executed.",The sentence expresses a recommendation or a directive for future action rather than stating an established fact or a final agency opinion.,,,,,,1.0
55,"Finally, the President's directive calls on  the  Attorney General to consult with the states to enhance their penalties for drug trafficking into and within correctional facilities.",0,0.0,"The sentence describes a directive that has already been issued by the President, indicating that the decision to consult with states and enhance penalties has been made and is now being communicated, rather than discussing an issue where a final decision has not yet been reached.","The sentence states a factual description of an existing order and a required action (consultation) mandated by that order, rather than expressing a personal opinion, recommendation, or internal debate about what the policy should be.",,,,,,0.0
56,The 1994 Omnibus Crime Bill contains tough penalties for similar crimes.,0,0.0,"No, the sentence references a law that was enacted in 1994, meaning the decision to create the bill is long past and the issue is settled.","No, the sentence states a factual description of the contents of an existing statute rather than expressing an internal opinion, recommendation, or draft thought.",,,,,,0.0
57,"The President believes we must have ''zero tolerance"" for drug use and trafficking within our nation's prison system.",0,1.0,The sentence expresses a belief or stance regarding a policy ('zero tolerance') but does not explicitly describe a specific administrative decision-making process currently underway or a draft document intended to assist a specific decision-maker. It states a position rather than a pre-decisional step in a specific case or rulemaking.,"The sentence expresses a belief or opinion ('The President believes') rather than an objective fact, which fits the definition of deliberative content regarding internal views.",,,,,,1.0
58,The President also announced that his FY 99 budget will include $ 97 million for a series of initiatives to promote coerced abstinence and treatment in the criminal justice system-Â­ including $85 million for a new drug testing and sanctions program for states and localities.,0,0.0,"No, the sentence describes an announcement of a finalized budget decision that has already been made and publicly released.","No, the sentence states established facts regarding the allocation of funds and specific program details rather than expressing an internal opinion or recommendation.",,,,,,0.0
59,Q.  How bad is the problem?,0,1.0,"The sentence asks for an assessment of a problem's severity, which implies the situation is ongoing and a final determination or solution has not yet been reached.",The sentence is a question seeking information or an opinion on the status of an issue rather than stating an established fact or policy.,,,,,,1.0
60,Is this directive really needed?,0,1.0,"The sentence questions the necessity of a directive, implying that the decision to issue or finalize the directive has not yet been made.","The sentence expresses an internal inquiry or doubt regarding the need for an action, reflecting the give-and-take of the decision-making process rather than stating an established fact or final policy.",,,,,,1.0
61,"A.      While crime rates continue to drop and overall drug use is down, illegal drugs remain an enormous factor  behind  the level of crime and violence  in America.",0,0.0,"The sentence presents general statistical observations and established facts regarding crime rates and drug use rather than discussing a specific, pending decision or draft policy.","The sentence states objective facts and widely accepted conclusions about the relationship between drugs and crime, rather than expressing a personal opinion, recommendation, or internal debate.",,,,,,0.0
62,Drug addicts are involved in approximately 3 to 5 times the  number of criminal  incidents as arrestees  who do not use drugs.,0,0.0,"The sentence presents statistical data regarding criminal incidents involving drug addicts versus non-using arrestees. It does not indicate that a final decision is pending or that the document was created to assist in reaching a specific future conclusion; rather, it appears to be a statement of fact or a finding based on existing data.","The sentence states a specific statistic (3 to 5 times the number) rather than expressing a personal opinion, recommendation, or internal debate. It conveys an objective fact or a derived conclusion from data, not the 'give-and-take' of the decision-making process.",,,,,,0.0
63,"Last week, Columbia University's Center on Addiction and Substance Abuse (CASA) released a study confirming the need for coerced abstinence and treatment in the criminal justice system.",0,0.0,"The sentence describes a past event where a study was already released by an external organization, indicating the matter of the study's existence and findings is not a pending internal decision.","The sentence states a factual occurrence regarding the release of a study and its confirmation of a need, rather than expressing an internal opinion, recommendation, or draft advice.",,,,,,0.0
64,"CASA's study found that 1.4 million offenders -- or 80% of the 1.7 million criminals in prison and jails -- were either high on drugs or alcohol when arrested, stole property to buy drugs, or have a history of drug and alcohol abuse.",0,0.0,"The sentence cites a completed study with specific statistical findings regarding past events, indicating that the data collection and analysis are finished rather than part of an ongoing decision-making process.","The sentence presents objective facts and statistics derived from a study rather than expressing an internal opinion, recommendation, or personal view of an author.",,,,,,0.0
65,"Drug test results and anecdotal information reveal that even while incarcerated, offenders can gain access to drugs.",0,0.0,"The sentence presents findings from drug tests and anecdotal information, which suggests a factual observation about the current state of affairs rather than a discussion of a future decision or a draft policy.","The sentence states specific facts and observations regarding drug access among offenders; it does not express a personal opinion, recommendation, or internal debate about how to handle the issue.",,,,,,0.0
66,"In drug tests conducted last year, approximately 2 percent of offenders in federal prison and roughly 9 percent of inmates in state facilities tested positive for drugs.",0,0.0,"No, the sentence refers to drug tests conducted last year, which indicates that the data collection and the specific events described have already occurred, meaning a final decision regarding these past events has been made.","No, the sentence presents specific statistical facts (2 percent and 9 percent) regarding past drug test results rather than expressing an opinion, recommendation, or internal deliberation.",,,,,,0.0
67,"President Clinton believes that our criminal justice system should reduce drug demand -Â­ not prolong, enhance, or tolerate it.",0,1.0,"The sentence expresses a belief held by President Clinton regarding the direction of the criminal justice system, which implies a policy stance that has not yet been finalized or implemented as a specific agency action at the time of the statement.",The sentence clearly expresses a personal opinion or recommendation ('believes that... should') rather than stating an objective fact or established policy.,,,,,,1.0
68,We know that drug testing and treatment can help to break the cycle of drugs and crime.,0,0.0,The sentence states a general fact about the efficacy of drug testing and treatment rather than discussing a specific pending decision or draft policy regarding a particular case or program.,"The sentence expresses a widely accepted fact or established policy view rather than a personal opinion, recommendation, or internal debate within the agency.",,,,,,0.0
69,Convicted offenders who undergo drug testing and treatment while in prisons and after release are approximately twice as likely to stay drug-free and crime-free as those offenders who do not receive drug testing and treatment.,0,0.0,"The sentence presents statistical data regarding the outcomes of drug testing and treatment for convicted offenders, which describes a general state of affairs or established fact rather than a specific issue where a final agency decision is currently pending.","The sentence states objective facts and statistics about recidivism rates and success rates, rather than expressing a personal opinion, recommendation, or internal debate about how to handle a specific matter.",,,,,,0.0
70,Today's directive and the resources proposed in the President's budget will help us get to zero tolerance for drugs in prison and to helps state to cut crime and recidivism linked to drug abuse.,0,0.0,"The sentence discusses a directive and budget resources that are already in place or proposed, indicating that the policy direction and resource allocation have been decided upon rather than being in a pre-decisional phase where a final conclusion is yet to be reached.","The sentence states established goals and the intended effects of existing or proposed policies (zero tolerance, cutting crime) rather than expressing an internal opinion, recommendation, or draft thought process.",,,,,,0.0
71,Q.  How is this different from previous actions taken by this Administration to address this issue?,0,0.0,"The sentence is a question asking for a comparison with past actions, which implies the current issue is still being discussed or evaluated, suggesting a final decision on the current matter has not yet been made.","The sentence is a factual inquiry seeking information about historical precedents rather than expressing an internal opinion, recommendation, or personal view of an author.",,,,,,0.0
72,Is this anything new?,0,1.0,"The sentence asks a question about the status of information, implying that a final decision or conclusion regarding whether the information is 'new' has not yet been made.","The sentence expresses an inquiry or seeks clarification rather than stating an established fact, policy, or final opinion.",,,,,,1.0
73,A   The President's action today builds on his strong record of accomplishment in this area.,0,0.0,"The sentence describes a past action ('today') and a historical record of accomplishment, indicating that the decision has already been made and is not a pre-decisional document.","The sentence states a fact regarding the President's actions and record rather than expressing an internal opinion, recommendation, or draft advice.",,,,,,0.0
74,"In 1996, the President launched the first comprehensive effort to  address  the drug problem in our state criminal justice systems.",0,0.0,"The sentence describes a historical event that occurred in 1996, indicating that the decision to launch the effort has already been made and is no longer pending.","The sentence states a factual occurrence regarding a past action taken by the President rather than expressing an internal opinion, recommendation, or draft advice.",,,,,,0.0
75,President Clinton fought for and signed legislation to require states-- whose criminal justice systems  house the vast majority of drug dependent offenders-- to drug test prisoners and parolees as a condition of receiving federal prison grants.,0,0.0,"The sentence describes a past event where legislation was already signed and enacted, indicating that the decision-making process regarding this specific requirement is complete and not pre-decisional.","The sentence states established facts about the President's actions and the content of the law, rather than expressing an internal opinion, recommendation, or draft advice.",,,,,,0.0
76,"Under the President's initiative, states must submit comprehensive plans of drug testing and intervention for prisoners and parolees by March 1, 1998 and implement them by September 1, 1998.",0,0.0,"The sentence describes a mandatory deadline and implementation requirement for states to submit plans and execute drug testing programs, indicating that the policy decision has already been finalized and is now in the execution phase rather than a pre-decisional stage.","The sentence states established facts regarding a specific initiative, deadlines, and required actions; it does not express an internal opinion, recommendation, or draft thought process.",,,,,,0.0
77,Today's directive complements  the President's earlier initiative   by helping us to chart the states' efforts to  reduce drug use and availability in  their prisons.,0,0.0,"The sentence describes a directive that is already issued and implemented, indicating that the decision-making process regarding this initiative has concluded rather than being in progress.","The sentence states a fact about the purpose and effect of an existing directive rather than expressing a personal opinion, recommendation, or internal debate.",,,,,,0.0
78,The directive also makes more resources available to states to help them get the job done,0,0.0,"The sentence describes a provision of an existing directive that allocates resources, which implies the decision to create the directive and allocate these resources has already been finalized and is now in effect.","The sentence states a factual description of the directive's content regarding resource availability rather than expressing an internal opinion, recommendation, or personal view of an author.",,,,,,0.0
