row,sentence,y_true,agent1_pred,agent1_step1,agent1_step2,agent2_assessment,agent2_issues,agent2_suggestion,agent3_pred,agent3_rationale,y_pred
52,"A new website is available today to connect teachers, parents, and students to teaching and learning resources in math, science, and other subject areas from NASA, the Energy Department, the National Science Foundation, and other agencies.",0,0.0,,,,,,,,0.0
53,â€¢ The TIMSS On-Line Challenge.,0,0.0,,,,,,,,0.0
54,The U.S. Department of Education will launch this fall a website that puts TIMSS math and science problems on-line.,0,0.0,,,,,,,,0.0
55,"This will enable parents to give a quiz to their children, learn what their children should know in math and science, and learn how their children are doing compared to students from other countries.",0,0.0,,,,,,,,0.0
56,"Summary of the TIMSS Results: TIMSS showed that U.S. 12th graders scored among the lowest of2I nations in general math and science, with the U.S. outperforming only Cyprus and South Africa.",0,0.0,,,,,,,,0.0
57,Performance of U.S. 12th graders in advanced math and physics courses also lagged behind their peers from other nations.,0,0.0,,,,,,,,0.0
58,"The 12th grade findings completed a multi-year study showing U.S. 4th graders near the first in the world in science and above average in math, with U.S. 8th graders slightly above the international average in science and below the international average in math.",0,0.0,,,,,,,,0.0
59,"The 21 nations participating in the 12th grade study were the U.S., Canada, Australia, and many European nations.",0,0.0,,,,,,,,0.0
60,No Asian countries participated in the 12 grade tests.,0,0.0,,,,,,,,0.0
61,(See attachment of how the U.S. ranks compared to each participating country for all three grades.),0,0.0,,,,,,,,0.0
62,"While there is not yet an analysis of the 12th grade TIMSS, an analysis was done of the 8th and 4th grade TIMSS.",0,0.0,,,,,,,,0.0
63,"The analysis found that U.S. curriculum was less advanced, and that it covered more subjects superficially rather than a few subjects in depth.",0,0.0,,,,,,,,0.0
64,The analysis also showed that U.S. teachers often do not get as much training as those in other nations.,0,0.0,,,,,,,,0.0
65,"Although other tests (including the National Assessment of Educational Progress) show that U.S. student achievement is improving, TIMSS makes clear these improvements are not rapid enough to keep pace with other nations in an increasingly global economy.",0,0.0,,,,,,,,0.0
66,Springbrook High School is a good school with above-average test scores.,0,0.0,,,,,,,,0.0
67,"Although the school has a solid math and science program, it is not particularly stronger than any of the other academic areas taught in the school.",0,0.0,,,,,,,,0.0
68,"Springbrook has a very diverse student body (35% African American, 20% Asian, 16% Hispanic, 28% white), and it enrolls a total of 2,200 students.",0,0.0,,,,,,,,0.0
69,"Last week Springbrook High School held its first Anti-Violence Week, to honor one Springbrook student and one fonner student who were killed within the last year.",0,0.0,,,,,,,,0.0
70,"Fonner Springbrook student Alfredo Enrique Tello, Jr. was brutally killed at age 19.",0,0.0,,,,,,,,0.0
71,Samuel Sheinbein (who fled to Israel) and Aaron Needle are charged with the murder.,0,0.0,,,,,,,,0.0
72,Two months later a Springbrook student Elmer Flores was killed in a robbery.],0,0.0,,,,,,,,0.0
73,IV. PRESS PLAN MEETING: Pool Press for Opening Statement.,0,1.0,,,,,,,,1.0
74,Meeting is then Closed Press.,0,0.0,,,,,,,,0.0
75,SPEECH: Open press remarks before the student body.,0,0.0,,,,,,,,0.0
76,"V. SEQUENCE OF EVENTS - YOU will be greeted at the school by Principal Mike Durso, Governor Glendening, Superintendent of Schools Nancy Grasmick, and Members of Congress.",0,0.0,,,,,,,,0.0
77,"â€¢You will also be greeted by Michael Cohen's son, Ross, who attends Springbrook.",0,0.0,,,,,,,,0.0
78,#NAME?,0,0.0,,,,,,,,0.0
79,(All other participants will already be seated.),0,0.0,,,,,,,,0.0
80,#NAME?,0,0.0,,,,,,,,0.0
81,#NAME?,0,0.0,,,,,,,,0.0
82,"Sec. Riley will make remarks and introduce Bill Schmidt, TIMSS Nat'l Coordinator.",0,0.0,,,,,,,,0.0
83,#NAME?,0,0.0,,,,,,,,0.0
84,- YOU will begin the meeting by calling on Secretary Pena to briefly describe the Energy Department's commitment to Science education.,0,0.0,,,,,,,,0.0
85,#NAME?,0,0.0,,,,,,,,0.0
86,"Each participant will give a brief statement on their view of the improvements that can be made in math and science education, and you are free to respond.",0,0.0,,,,,,,,0.0
87,(YOU should begin by calling on the Governors and Mayors present.),0,1.0,,,,,,,,1.0
88,"Â· - IO minutes prior to the close of the meeting Bill Nye will depart to the auditorium, where he will do a brief pre-program for the students.",0,0.0,,,,,,,,0.0
89,#NAME?,0,0.0,,,,,,,,0.0
90,#NAME?,0,0.0,,,,,,,,0.0
91,Speech to the Student Body: - YOU will be announced onto the stage accompanied by the school Principal and Secretary Riley.,0,0.0,,,,,,,,0.0
92,#NAME?,0,0.0,,,,,,,,0.0
93,#NAME?,0,0.0,,,,,,,,0.0
94,#NAME?,0,0.0,,,,,,,,0.0
95,#NAME?,0,0.0,,,,,,,,0.0
96,VI. REMARKS Provided by Speechwriting.,0,1.0,,,,,,,,1.0
97,DISCUSSION POINTS FOR EDUCATION MEETING,0,1.0,,,,,,,,1.0
98,(l) Improving performance is critical to U.S. economic growth and individuals personal opportunities,0,0.0,,,,,,,,0.0
99,"â€¢ Most of the highest growth areas in our economy are in areas that require strong math and science skills (e.g., information technology, health professions, systems analysts, engineers).",0,0.0,,,,,,,,0.0
100,â€¢ Almost 90% of new jobs require more than a high school level of literacy and math skills.,0,0.0,,,,,,,,0.0
101,"â€¢ For students to get on the road to college and high paying jobs, math and science skills are critical.",0,0.0,,,,,,,,0.0
102,Students who take algebra and geometry go to college at much higher rates (83% vs. 36%) than those who don't.,0,0.0,,,,,,,,0.0
103,(2) We must have higher standards and expectations in middle and high school mathematics and science.,0,0.0,,,,,,,,0.0
104,"In grades 4-8, students in other nations are studying algebra, geometry and other topics, while U.S. students continue to be taught primarily arithmetic.",0,0.0,,,,,,,,0.0
105,The content taught in U.S. eighth-grade mathematics classrooms is generally at a seventh grade level compared to the 40 other nations in the TIMSS study.,0,0.0,,,,,,,,0.0
106,"A recent international comparison of science and math examinations for collegebound students by the AFT shows that our SAT, ACT, and AP exams are much less rigorous than similar exams from other nations.",0,0.0,,,,,,,,0.0
107,"The standards of state assessments vary widely, and many 8th grade mathematics assessments are less rigorous than the NAEP standards.",0,0.0,,,,,,,,0.0
108,The voluntary national tests will help address this.,0,0.0,,,,,,,,0.0
109,(3) Students should take four years of rigorous high school mathematics and science.,0,0.0,,,,,,,,0.0
110,â€¢ Only 25% of U.S. high school students take physics and only 10% take calculus.,0,0.0,,,,,,,,0.0
111,Most students do not take four years of high school mathematics and science.,0,0.0,,,,,,,,0.0
112,"Even among college bound students, less than half do so.",0,0.0,,,,,,,,0.0
113,Businesses can demonstrate the importance of a rigorous course of study by looking at student transcripts when making hiring decisions.,0,0.0,,,,,,,,0.0
114,"The U.S. Chamber of Commerce, the National Alliance of Business, and the Business Roundtable are encouraging employers to do this.",0,0.0,,,,,,,,0.0
115,"(4) U.S. curriculum should be more focused, instead of covering more subjects superficially.",0,1.0,,,,,,,,1.0
116,"â€¢ At 8th grade, U.S. mathematics and science curriculum is less focused than that of other nations --""a mile wide and an inch deep.""",0,0.0,,,,,,,,0.0
117,The typical U.S. 8th grade mathematics textbook covers 35 topics while the typical Japanese 8th grade textbook covers 7.,0,0.0,,,,,,,,0.0
118,(5) Teachers must be prepared to teach challenging math and science.,0,0.0,,,,,,,,0.0
119,The average K-8 teacher of mathematics takes only 3 undergraduate math courses.,0,0.0,,,,,,,,0.0
120,"In high school, in 1993-94, 28% of mathematics teachers, 18% of general science teachers and 55% of physics teachers were teaching out-of-field, meaning that they have neither a major nor a minor in the subject they teach.",0,0.0,,,,,,,,0.0
121,"â€¢ TIMSS found that in a typical U.S. classroom, students are drilled to learn how to repeat how the teacher solves a problem.",0,0.0,,,,,,,,0.0
122,"In Japan, students are asked to solve problems and then present their methods and solutions to the class in order to increase their own understanding.",0,0.0,,,,,,,,0.0
123,"This is why it is essential that states require new teachers to take rigorous tests of their knowledge and skills, that states and districts reduce the number of out-offield teachers, and that colleges and universities commit to recruiting and preparing more top-notch math and science teachers.",0,0.0,,,,,,,,0.0
124,"(6) Our students do not start behind, they fall behind.",0,0.0,,,,,,,,0.0
125,â€¢ In comparison with students in other nations U.S. 4th graders students are above average in mathematics and second only to Korea in science.,0,0.0,,,,,,,,0.0
126,"The strong performance of the ""First in the World Challenge"" districts north of Chicago show that with the right effort, our students can be first in the world.",0,0.0,,,,,,,,0.0
127,"(7) U.S. achievement in mathematics and science is improving, but not fast enough.",0,0.0,,,,,,,,0.0
128,"The achievement of U.S. students has improved in the last decade as shown by higher scores on the NAEP, SAT, and ACT.",0,0.0,,,,,,,,0.0
129,â€¢ TIMSS and other international assessments show that other nations are also improving.,0,0.0,,,,,,,,0.0
130,"Thus, to improve our relative international standing and remain competitive in the increasingly global economy, we must redouble our efforts.",0,0.0,,,,,,,,0.0
131,(8) U.S. students are mastering the basics of computation but have troubles with more advanced content and skills,0,0.0,,,,,,,,0.0
132,Both NAEP and TIMSS show that our students do well in the basics of computation.,0,0.0,,,,,,,,0.0
133,"79% of 8th graders can add, subtract, multiply and divide.",0,0.0,,,,,,,,0.0
134,"â€¢ Our students have trouble with more advanced content (geometry, measurement, algebra) and with solving multi-step problems.",0,0.0,,,,,,,,0.0
135,(9) We must destroy the myth that math and science are only for a few students.,0,0.0,,,,,,,,0.0
136,â€¢ Surveys show that about half of middle and high school students say they will drop math and science as soon as they are able to -- even if they want to go into fields such as engineering or medicine that require math and science knowledge.,0,0.0,,,,,,,,0.0
137,"PARTICIPANTS IN MEETING ON MATH AND SCIENCE EDUCATION Secretary Richard Riley Secretary Federico Pena Governor Parris Glendening, Maryland Governor Cecil Underwood, West Virginia Mayor Richard Daley, Chicago, IL Mayor Richard Riordan, Los Angeles, CA Mayor Lee Clancey, Cedar Rapids, IA William Schmidt, National Coordinator for TIMSS, Professor at Michigan State University Rudy Crew, Chancellor of New York City Schools Diane Ravitch, Former Assistant Secretary of Education in the Bush Administration.",0,0.0,,,,,,,,0.0
138,"Currently, a Senior Fellow at Brookings and Research Professor at New York University.",0,0.0,,,,,,,,0.0
139,"Bruce Alberts, President of the National Academy of Sciences Neil Lane, President of the National Science Foundation Bill Nye, Host of Weekly Television Show,""Bill Nye The Science Guy"" Alan Wurtzel, Vice Chairman of the Board for Circuit City, and Chair of the National Alliance of Business Task Force on Education Standards Wilmer Cody, Chair of the Chief State School Officers and Commissioner of Education in Kentucky Robert Moses, Director of the Algebra Project, which helps disadvantaged students prepare for rigorous math classes Bob Chase, NEA President Sandy Feldman, AFT President Nancy Grasmick, Superintendent of Schools, Maryland Migues Nevarez, President of University of Texas Pan American Walter Secada, Professor of Math and Science Education at the University of Wisconsin, and Director of the Hispanic Dropout Project Cindy Mayorga, Springbrook High School Student Cyrus Ishikawa, Springbrook High School Math and Physics Teacher Congresman Wynn Senator Sarbanes",0,0.0,,,,,,,,0.0
140,"I now have confirmations from Ed Rust, (State Farm CEO), Mayor Daley, Rudy Crew, Diane Ravitch and Bill Schmidt (Mr. TIMSS).",0,0.0,,,,,,,,0.0
141,I should get confirmation from Feldman and Chase shortly; their staff were working on rearranging their schedules.,0,0.0,,,,,,,,0.0
142,I'll provide additional updates on other participants as soon as I have them.,0,0.0,,,,,,,,0.0
143,"are just about there--as soon as I can tell them what time the meeting is, they can complete",0,1.0,,,,,,,,1.0
144,"If it helps, here is a first cut at a meeting list:",1,1.0,,,,,,,,1.0
145,"â€¢ Lou Gerstner, IBM â€¢ Ed Rust, State Farm (head of National Alliance of Business, Business Roundtable Education Task Force, and new member of ACHIEVE Board.",0,0.0,,,,,,,,0.0
146,"â€¢ Gov. Engler or Gov. Voinavich (the political people here will go nuts over Engler, but he's the best R gov. if we want to use this to move our testing agenda forward.",1,1.0,,,,,,,,1.0
147,"â€¢ Gov. Hunt, Gov. Romer or Gov. Carper â€¢ Diane Ravitch â€¢ Mayor Daley or another mayor into education (if Rahm really wants a mayor) â€¢",1,1.0,,,,,,,,1.0
148,"Bill Schmidt (head of TlMSS study) â€¢ Norma Paulus, Oregon state superintendent of education â€¢ Paul Kimmelman or another representative of Chicago-area 1st in world consortium â€¢ 2 outstanding math/science teachers â€¢ Bob Corrigan, President of Cal. State U system, or Richard Atkinson, President of UC system (and former head of NSF in Carter Administration) â€¢",0,1.0,,,,,,,,1.0
149,"Hugh Price â€¢ a few scientists/mathematicians, and a few people who would add greater diversity to the list.",1,1.0,,,,,,,,1.0
150,â€¢ Bab Chase and Sandy Feldman if we want them,1,1.0,,,,,,,,1.0
151,This list is too long--and will take some work to keep to a manageable size and still give us what we need.,1,1.0,,,,,,,,1.0
152,"A Wednesday announcement - almost two weeks before the meeting -- is a guarantee that we will spend considerable time between now and then dealing with people who are ticked off that they are not invited, or represented in some way.",1,1.0,,,,,,,,1.0
153,One of the possible amendments to the ed-flex bill is an amendment from Lieberman adding a Mccain-Lieberman Troops to Teachers bill.,0,0.0,,,,,,,,0.0
154,"I am reviewing the bilI tonight, but I think it differs from our Troops to teachers plan -- most important in that it limits participation in the program to retiring military.",1,0.0,,,,,,,,0.0
155,We have said our proposal would support other mid-career professionals as well.,1,0.0,,,,,,,,0.0
156,"I'll read the bill and have more information on this tomorrow morning, but I wanted to give you a heads-up on this.",1,1.0,,,,,,,,1.0
157,"FYI--POTUS is in fact consistent on this issue; I checked the statement that Riley put out after the '96 debate (after he said something to the effect of "" ... if people in Milwaukee or Cleveland want to have vouchers, I say 'let 'er rip'""),",0,0.0,,,,,,,,0.0
158,"According to this statement that was carefully negotiated with his Secretary of Education, the President: 1. opposes the use of federal funds for vouchers",0,0.0,,,,,,,,0.0
159,2. believes the use of state or local funds for vouchers are state or local decisions,0,0.0,,,,,,,,0.0
160,"3. as he said about the 1995 Cal. voucher ballot initiative, the President would personally oppose state or local voucher plans if he were a voter in a state or locality.",0,0.0,,,,,,,,0.0
161,Attached is a slightly edited answer for the voucher question --clarifying that the President opposes using federal funds for vouchers:,1,0.0,,,,,,,,0.0
162,Q. The Wisconsin Supreme Court ruled today that the private school voucher program in Milwaukee is constitutional.,0,0.0,,,,,,,,0.0
163,"In light of the President's opposition to school vouchers, what is his view of this decision?",1,0.0,,,,,,,,0.0
164,The President has not had a chance to review the Court decision.,0,0.0,,,,,,,,0.0
165,"However, the President is opposed to using federal funds for school vouchers because he believes that we must use public funds to strengthen our public schools.",1,0.0,,,,,,,,0.0
166,"We must raise standards, increase accountability, expand public school choice, and invest taxpayer resources in the steps that will make a difference, such as reducing class size, improving teaching, and modernizing our school buildings.",1,0.0,,,,,,,,0.0
167,"He is opposed to diverting federal funds away from the public schools, which serve 90% of the students, when the needs there are so great.",1,0.0,,,,,,,,0.0
168,"The Wisconsin Supreme Court decision does not changes these views, nor the President's opposition to private school vouchers.",1,0.0,,,,,,,,0.0
169,"I just got a heads up from the Education Department and Kennedy's staff that the Coverdell-Craig-Abraham Drug-Free Neighborhoods Act amendment to the Tobacco bill may well contain a provision, offered last year by Senate Republicans, that allows federal funds to he used to give vouchers to kids who are victims of school violence, including drug-related crimes.",0,0.0,,,,,,,,0.0
170,"The overview/summary of the bill reads: DRUG-FREE SCHOOLS: makes it an allowable use of federal funds to provide school choice or compensation for k-12 students who are the victims of school violence, including drug-related crimes .... """,0,0.0,,,,,,,,0.0
171,"In the education world, a tobacco bill that doesn't have class size reduction but does provide for vouchers would be seen as a complete disaster.",1,0.0,,,,,,,,0.0
172,"I don't know where things stand in the negotiations over this amendment, but it would be great if we could indicate that this particular provision would be a deal breaker.",1,1.0,,,,,,,,1.0
173,"Otherwise, the R's may be using this to set the Dems up to take responsibility for bringing down the tobacco bill.",1,0.0,,,,,,,,0.0
174,The Administration strongly opposes H R. 2746.,0,0.0,,,,,,,,0.0
175,"If the bill were presented to the President, his senior advisers would recommend that the bill be vetoed.",0,1.0,,,,,,,,1.0
176,"Under H.R. 2746, States and local school districts could provide vouchers for basic instruction in private schools, using funds that are otherwise available for the supplemental costs of education reform under Title VI of the Elementary and Secondary Education Act of 1965.",0,0.0,,,,,,,,0.0
177,"Federal funding of private school vouchers is bad policy because it would divert needed attention and resources from the Nation's public schools, which serve approximately 90 percent of students in kindergarten through twelfth grade.",0,0.0,,,,,,,,0.0
178,The problematic rule and these two bills are now expected to come up on the House floor tomorrow (Thursday);,1,0.0,,,,,,,,0.0
179,Andy Blocker has confirmed that Democratic leadership will be opposing the rule;,1,0.0,,,,,,,,0.0
180,the question is whether any moderate Republicans who support charter schools and don't want to mess up the Riggs-Roemer bill will vote against it as well.,1,0.0,,,,,,,,0.0
181,"Jon Schnur is letting John Doerr's folks know about this, because they have a strong interest in charter schools, and is also getting the word out to some in the charter schools community, who probably wouldn't want to see the bill fouled up.",1,0.0,,,,,,,,0.0
182,"As we had heard was a possibility, for House floor consideration, Goodling has requested a ""self-executing"" rule, under which the voucher bill (HELP) would come up first, then the charter schools bill, and then once both bills have passed the voucher bill would automatically be added to the charter bill before it goes over to the Senate.",0,0.0,,,,,,,,0.0
183,"In the 21st century, our children must have the best education in the world.",0,0.0,,,,,,,,0.0
184,"I am committed to making sure every eight-year old can read, every l 2-year old can log on to the Internet and every I 8-year old can go to college.",0,0.0,,,,,,,,0.0
185,And we have made significant progress to improve and strengthen public education.,0,0.0,,,,,,,,0.0
186,"But as Congress continues to debate the Education Bill this fall, it's become very clear that there some who are waging a multi-front war against our public schools.",0,0.0,,,,,,,,0.0
187,"First, the Senate has passed an amendment that would virtually kill the Department of Education and abolish some of its most successful efforts to expand public school choice, to bring computers to every classroom, to create more safe and drug-free schools.",0,0.0,,,,,,,,0.0
188,"Second, the House of Representatives has voted to prevent America from setting the high national standards of academic excellence that we must have to ensure every child masters the basics.",0,0.0,,,,,,,,0.0
189,I have vowed to veto both pieces of legislation.,0,0.0,,,,,,,,0.0
190,And I am pleased that 43 Democratic Senators have announced their intention to support high national standards and sustain my veto.,0,0.0,,,,,,,,0.0
191,"Third, in a vote to occur today, some in Congress would diminish our country's commitment to public education by siphoning badly-needed funds away from our public schools into a voucher program that would support private education for a limited number of students.",0,0.0,,,,,,,,0.0
192,Ninety percent of America's children attend public schools.,0,0.0,,,,,,,,0.0
193,Our public schools are already facing a host of challenges with very limited funds.,0,0.0,,,,,,,,0.0
194,"And we must continue to support proven reform efforts -- making schools safer, getting parents more involved, raising standards and improving teaching.",0,0.0,,,,,,,,0.0
195,Education has always been a public enterprise in America.,0,0.0,,,,,,,,0.0
196,Public schools are the cornerstone of American democracy.,0,0.0,,,,,,,,0.0
197,"Throughout history, we have always recognized our common responsibility for preparing all our young for the challenges of the future and duties of citizenship.",0,0.0,,,,,,,,0.0
198,"I call upon Congress to stand by our public schools, not walk away from them.",0,0.0,,,,,,,,0.0
199,"Elena-- on the voucher amendment, Lott did not introduce this; Dominici did for Coverdale.",0,0.0,,,,,,,,0.0
200,See how much confusion is rampant on this?,1,0.0,,,,,,,,0.0
201,I would stress in the weekly (1) that it happened;,1,1.0,,,,,,,,1.0
202,"(2) that is was occasioned by confusion; it happened quickly, the amendment was so poorly drafted that it is unimplementable;",1,1.0,,,,,,,,1.0
203,(3) that it provides something of a symbolic victory but one that we can and will downplay because of the confusion.,1,1.0,,,,,,,,1.0
204,The education amendment adopted in the Senate by a vote of 51-49 (Domenici voting for) was intended to allow the Labor Committee to fund school vouchers for children who are the victims of crime.,0,0.0,,,,,,,,0.0
205,It is basically not implementable although it does change budget resolution numbers.,1,1.0,,,,,,,,1.0
206,The amendment came in the form of a second degree to the Wellstone amendment (the Republicans wanted to avoid an up or down vote on Well stone).,1,0.0,,,,,,,,0.0
207,"The text of the amendment states the intent as described above, and simply strikes Wellstone number changes and inserts an additional (not offset) $2.5 billion in 2000 in budget authority for Function 400, it also adds an additional $2.5 billion in budget aggregates.",0,0.0,,,,,,,,0.0
208,"Outlays are not changed, the discretionary caps are not changed, nor is the Labor Committee reconciled the additional spending.",0,0.0,,,,,,,,0.0
209,"Since the stated intent of the amendment is not binding, the only effect of this amendment is to increase Function 400 education spending (budget authority only) in the year 2000.",0,0.0,,,,,,,,0.0
210,"During the debate, there was a great deal of confusion about the amendment and and many members (including possibly Senator Domenici) apparently thought it was a Sense of the Senate.",0,0.0,,,,,,,,0.0
211,The education community is concerned that some will represent this as a test vote on vouchers (the Senate has always filibustered vouchers in the past) but I'd chalk it up to confusion and play down the voucher piece of this.,1,1.0,,,,,,,,1.0
212,"In any event, there is common agreement internally that the amendment should be dropped in conference.",1,1.0,,,,,,,,1.0
213,Developed countries are responsible for more than 75% of the increase in greenhouse gas concentrations since the beginning of the Industrial Revolution.,0,0.0,,,,,,,,0.0
214,"In the decades ahead, however, emissions from developing countries are expected to grow sharply.",0,0.0,,,,,,,,0.0
215,"By 2035, developing country emissions are expected to exceed those from the developing world.",0,0.0,,,,,,,,0.0
216,Per capita emissions vary widely.,0,0.0,,,,,,,,0.0
217,Carbon emissions from the United States are roughly 5 tons per person;,0,0.0,,,,,,,,0.0
218,"from the OECD as a whole, roughly 3.5 tons per person; and from developing countries as a whole, roughly 0.5 tons per person.",0,0.0,,,,,,,,0.0
219,"The Framework Convention on Climate Change, signed at the Rio ""Earth Summit"" in 1992, established differentiated levels of commitments for developed and developing countries.",0,0.0,,,,,,,,0.0
220,It called upon developed countries to take the lead in addressing climate change and to aim to return emissions to 1990 levels by the year 2000.,0,0.0,,,,,,,,0.0
221,"It called upon developing countries to adopt policies and measures to address climate change, but provided no aim for developing countries similar to the year 2000 goal.",0,0.0,,,,,,,,0.0
222,These differentiated commitments were intended to recognize both the unequal contribution of developed and developing countries to global greenhouse gas concentrations and the unequal capacity of those countries to control emissions.,0,0.0,,,,,,,,0.0
223,"In 1995, in Berlin, the Parties to the climate treaty agreed to negotiate steps for controlling greenhouse gas emissions beyond the year 2000.",0,0.0,,,,,,,,0.0
