row,sentence,y_true,agent1_pred,agent1_step1,agent1_step2,agent2_assessment,agent2_issues,agent2_suggestion,agent3_pred,agent3_rationale,y_pred
17,1) SSI One-Month Gap -- We communicated to HCFA that the one-month gap policy should be made administratively through an All States Letter to the Medicaid Directors as well,0,1,,,,,1,1,early exit: A1 and A2 agree,1
18,HCFA will send over the All States Letter for OMB clearance later this week.,1,0,,,,,0,0,early exit: A1 and A2 agree,0
19,2) Medically-Needy -- We communicated to HCFA that the medically needy policy should be made administratively through an All States Letter to the Medicaid Directors as opposed to promulgating a regulation,0,1,,,,,1,1,early exit: A1 and A2 agree,1
20,HCFA said that they would discuss this option with their Office of General Counsel and notify us if they had any legal concerns,1,1,,,,,1,1,early exit: A1 and A2 agree,1
21,"If not, HCFA will send over the All States Letter for OMB clearance",0,1,,,,,0,0,,0
22,HCFA mentioned that they would like to distribute one All States Letter that would include both the medically needy policy and the delay regulation.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
23,"3) Delay Regulation -- We communicated to HCFA that you approved of announcing HCFA's intention to promulgate this regulation, since the NPRM process could delay the impact of qualified aliens losing SSI",0,1,,,,,0,0,,0
24,HCFA wants to send out on All States Letter to the Medicaid Directors announcing this policy and to advise that States could retain Medicaid coverage for SSI recipients in the meantime.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
25,"First, we will schedule a meeting early next week with HCFA, OIRA, and the Health Division to discuss this regulation",0,0,,,,,0,0,early exit: A1 and A2 agree,0
26,"Second, HCFA will send over the All States Letter for OMB clearance",0,0,,,,,0,0,early exit: A1 and A2 agree,0
27,This letter will include both the medically needy policy and the announcement of HCFA's intention to promulgate the delay regulation.,0,0,,,,,0,0,early exit: A1 and A2 agree,0
28,We also noted to HCFA that these policies should be handled administratively with little publicity,0,1,,,,,1,1,early exit: A1 and A2 agree,1
29,HCFA agreed,0,0,,,,,0,0,early exit: A1 and A2 agree,0
30,"To ensure a consolidated process, OMB policy officials need to coordinate with other EXOP officials in order to convey that these policies should be handled with minimal publicity.",1,1,,,,,1,1,early exit: A1 and A2 agree,1
31,"Latest status: We, especially OMB, are considering whether to do HHS's administrative fix to the bucket",1,1,,,,,1,1,early exit: A1 and A2 agree,1
32,"It is not the advocatesâ€™ full fix, but a 2-part regulatory fix HHS devised: a temporary delay for everyone, which will help all states with a bucket problem; and a new policy on how states define â€œmedically needyâ€ Medicaid programs, which will permanently help some states with a bucket problem",0,1,,,,,1,1,early exit: A1 and A2 agree,1
33,"Between the 2 parts, it will fix a decent portion of the bucket, but not all",1,1,,,,,1,1,early exit: A1 and A2 agree,1
34,(I will try to get a sense of how much.),0,1,,,,,0,0,,0
35,Nancy-Ann's first take is that Raines needs to decide whether HCFA must come up with an offset to the $1.9 billion cost,1,1,,,,,1,1,early exit: A1 and A2 agree,1
36,"Ken and I have pointed out that we fixed a lot of the bucket in our welfare legistative fix package, in our proposal to exempt the disabled from SSI/Medicaid cuts",1,1,,,,,1,1,early exit: A1 and A2 agree,1
37,"So theoretically we have already paid for a lot of this, and we're just transferring it from a legislative fix to an administrative fix",1,1,,,,,1,1,early exit: A1 and A2 agree,1
38,OMB is trying to scope out the overlap and numbers as they write a memo to Raines.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
39,l am assuming we would agree with HHS's approach,1,1,,,,,1,1,early exit: A1 and A2 agree,1
40,I think we exhausted the advocatesâ€™ approach,1,1,,,,,1,1,early exit: A1 and A2 agree,1
41,And it will do good things for people and it's fully or largely paid for,1,0,,,,,0,0,early exit: A1 and A2 agree,0
42,"I should note that it could take a bit of the steam out of our legal immigrant fix package, since the most compelling cases of legal immigrants in nursing homes would then be temporarily addressed",1,1,,,,,1,1,early exit: A1 and A2 agree,1
43,"I think the only exception to that would be in states that affirmatively decide not to extend Medicaid to legals, and i'm not sure there are any such states at this time.",1,1,,,,,1,1,early exit: A1 and A2 agree,1
44,"Option of total administrative fix off the table, unless COLO)sees something new.",0,1,,,,,1,1,early exit: A1 and A2 agree,1
45,- Budget's welfare legislative fix package includes partial fix for the bucket: exempt disabled legal immigrants from SSI cuts,0,1,,,,,1,1,early exit: A1 and A2 agree,1
46,This leaves out the elderly.,0,1,,,,,0,1,,1
47,"- HHS's best admin fix thinking had 2 parts: -across the board 1 year delay; and -""medically needyâ€ reg that will help some states.",0,1,,,,,1,1,early exit: A1 and A2 agree,1
48,"Neither of these last 2 are in the budget so, if we want to go ahead with them, we can't talk about them Till the budget's beÃ©n out for a while",1,1,,,,,1,1,early exit: A1 and A2 agree,1
49,But we could theoretically tell the groups whe the budge is released that we continue to ponder the question of admin fixes.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
50,"The OMB director has apparently at last opined on the â€œbucketâ€ issue -- i.e., whether there is an administrative way to allow more people losing SSI to keep Medicaid.",1,1,,,,,1,1,early exit: A1 and A2 agree,1
51,"Raines endorsed HHS's partial fix, which we've also been pushing",1,1,,,,,0,1,,1
52,"(HHS rejected on legal grounds the advocatesâ€™ argument that we could do a total fix, where no one would lose Medicaid as a result of losing SSI.) This partial fix would create a temporary ""bucket"" for everyone losing SSI (for a year, I think)",1,1,,,,,1,1,early exit: A1 and A2 agree,1
53,And it would beef up what is included in a â€œmedically needyâ€ program in a way that would help a group of states.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
54,The effect of this will be to convert part of our fix package from legislative to administrative,1,1,,,,,1,1,early exit: A1 and A2 agree,1
55,It also means health providers will be less interested in our package.,0,1,,,,,1,1,early exit: A1 and A2 agree,1
56,"OMB doesn't think we should announce anything in the next week or two, because CBO is doing some baseline reestimate.",1,1,,,,,1,1,early exit: A1 and A2 agree,1
57,"While we have never been certain that this confusing issue could be packaged into some kind of I announcement or event, OMB would apparently oppose making a big deal about this publicly",1,1,,,,,1,1,early exit: A1 and A2 agree,1
58,They are nervous that we'll be criticized,1,1,,,,,1,1,early exit: A1 and A2 agree,1
59,Not sure this makes sense.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
60,This should NOT be announced or alluded to in our legal immigration briefing tomorrow.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
61,There will be a staff level discussion within a few days on whether we should have an Administration bill on Superfund,1,1,,,,,1,1,early exit: A1 and A2 agree,1
62,"Superfund reauthorization remains a priority for the majority in the Congress, and we will need to decide the Administration strategy soon",1,1,,,,,0,1,,1
63,CEQ is contemplating calling a principal's meeting early next week.,0,1,,,,,0,1,,1
64,This note is to ask your engagement on the process and to quickly summarize the options for strategy and my recommendation.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
65,"With regard to the process, I believe that any principal's meeting on this should be jointly convened mol by CEQ and NEC",1,1,,,,,1,1,early exit: A1 and A2 agree,1
66,Economic issues are some of the driving issues here,1,0,,,,,0,0,early exit: A1 and A2 agree,0
67,A jointly convened setting to send an important message of balance on this issue,1,1,,,,,1,1,early exit: A1 and A2 agree,1
68,I plan to make this argument at the staff level,1,1,,,,,1,1,early exit: A1 and A2 agree,1
69,I suggest that you mention this to Gene Sperling.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
70,The strategy options are three:,0,1,,,,,0,0,,0
71,"A) Prepare Administration principles, but allow agency assistance to both majority and minority staff to improve/prepare their bills",0,1,,,,,1,1,early exit: A1 and A2 agree,1
72,"(There is a republican bill, there is as yet no dem alternative.) [It would need to be absolutely clear that assistance does not guarantee Administration endorsement",1,1,,,,,1,1,early exit: A1 and A2 agree,1
73,EPA is likely to support this view.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
74,B) Prepare a narrow Administration bill,0,1,,,,,1,1,early exit: A1 and A2 agree,1
75,"This approach would send three key signals: (1) we are serious about reform,",1,1,,,,,1,1,early exit: A1 and A2 agree,1
76,"(2) all Departments will have a voice,",1,1,,,,,0,1,,1
77,(3) we will only support moderate changes,1,1,,,,,1,1,early exit: A1 and A2 agree,1
78,CEQ is leaning slightly towards this view.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
79,C) Prepare a broad Administration bill,0,1,,,,,0,1,,1
80,This approach would likely provide the most comfort to DOE and DOD because they will see this as a potentially disciplining process for the other Agencies,1,1,,,,,1,1,early exit: A1 and A2 agree,1
81,DOJ (Lois Schiffer) would vehemently oppose this approach.,1,1,,,,,1,1,early exit: A1 and A2 agree,1
82,I recommend that we initially support option A,1,1,,,,,1,1,early exit: A1 and A2 agree,1
83,"In my view, the key supporting reasons are: 1) An Administration process to come up with a bill will be extremely contentious and will distract from our effectiveness on the Hill",1,1,,,,,1,1,early exit: A1 and A2 agree,1
84,2) If we genuinely want a bill we will need to negotiate with the majority and there is no particular advantage to having spent months coming up with our own bill fist,1,1,,,,,1,1,early exit: A1 and A2 agree,1
85,"3) Principles that set a high standard, will provide guidance to negotiations and will provide thetorical cover to strengthen our hand in the negotiations.",1,1,,,,,1,1,early exit: A1 and A2 agree,1
86,The key weaknesses in this approach are: 1) Some departments will be unhappy enough to undertake their own discreet Hill efforts,1,1,,,,,1,1,early exit: A1 and A2 agree,1
87,"I discount this concern because no matter what we do, departments will let their views be known to the Hill",1,1,,,,,1,1,early exit: A1 and A2 agree,1
88,"While this adds a measure of chaos, which will likely create some interagency friction, I don't believe it is particularly damaging to the Administration as a whole",1,1,,,,,1,1,early exit: A1 and A2 agree,1
89,"2) We need to get key minority Representatives on board first, some of whom definitely do not want a bill to pass",1,1,,,,,1,1,early exit: A1 and A2 agree,1
90,3) Environmentalists are likely to end up more critical of a bill that passes,1,1,,,,,1,1,early exit: A1 and A2 agree,1
91,4) The Administration could be accused of not exercising leadership on this issue,1,1,,,,,1,1,early exit: A1 and A2 agree,1
92,My response would be that our leadership is in Brownfields and in the Administrative reforms.,1,0,,,,,1,1,,1
93,Please let me know if you have concerns about my recommended approach.,0,1,,,,,1,1,early exit: A1 and A2 agree,1
94,"As the President said in his State of the Union address, we can be proud that after decades of finger-pointing and failure, we are now replacing welfare checks with paychecks",0,0,,,,,0,0,early exit: A1 and A2 agree,0
95,"Welfare caseloads have fallen another 2.4 million in the first 13 months of the new welfare reform law, a decline of 4.3 million, or 30 percent, since President Clinton took office",0,0,,,,,0,0,early exit: A1 and A2 agree,0
96,"The Presidentâ€™s 1999 budget will build on this success, providing several targeted new tools to help even more people move from welfare to work, while restoring certain food stamp cuts which had nothing to do with welfare reform.",0,0,,,,,0,0,early exit: A1 and A2 agree,0
97,Welfare to Work Housing Vouchers,0,0,,,,,0,0,early exit: A1 and A2 agree,0
98,"The President's FY99 budget will take further steps to promote work and welfare reform through a new $283 million plan to provide 50,000 new housing vouchers to welfare recipients who need housing assistance in order to get or keep a job",0,0,,,,,0,0,early exit: A1 and A2 agree,0
99,"Families could use these housing vouchers to move closer to a new job, to reduce a long commute, or to secure more stable housing to eliminate emergencies that keep them from getting to work every day on time",0,0,,,,,0,0,early exit: A1 and A2 agree,0
100,"These vouchers, awarded to communities on a competitive basis, will give people on welfare a new tool to make the transition to a job and succeed in the work place",0,0,,,,,0,0,early exit: A1 and A2 agree,0
101,Welfare to Work Transportation,0,0,,,,,0,0,early exit: A1 and A2 agree,0
102,"One of the biggest barriers facing people who move from welfare to work -- in cities and in rural areas -- is finding transportation to get to jobs, training programs, and child care centers",0,0,,,,,0,0,early exit: A1 and A2 agree,0
103,Few welfare recipients own cars,0,0,,,,,0,0,early exit: A1 and A2 agree,0
104,"Existing mass transit does not provide adequate links to many suburban jobs at all, or within a reasonable commute time",0,1,,,,,0,1,,1
105,"In addition, many entry level jobs require evening or weekend hours that are poorly served by existing transit routes",0,1,,,,,0,0,,0
106,"To help welfare recipients and other low income workers get to where the jobs are, President Clinton has proposed a $100 million a year welfare to work transportation plan as part of his ISTEA reauthorization bill",0,1,,,,,0,0,,0
107,"This competitive grant program would assist states and localities in developing flexible transportation alternatives, such as van services.",0,1,,,,,1,1,early exit: A1 and A2 agree,1
108,Tax Credits for Employers,0,0,,,,,0,0,early exit: A1 and A2 agree,0
109,The Presidentâ€™s budget proposal extends two important tax credits for employers for an additional year,0,0,,,,,0,0,early exit: A1 and A2 agree,0
110,"The Welfare to Work Tax Credit, enacted in the 1997 Balanced Budget Act, provides a credit equal to 35 percent of the first $10,000 in wages in the first year of employment, and 50 percent of the first $10,000 in wages in the second year, to encourage the hiring and retention of long term welfare recipients",0,0,,,,,0,0,early exit: A1 and A2 agree,0
111,"The budget also extends the Work Opportunity Tax Credit, which provides a credit of up to $2,400 for the first year of wages for eight groups of job seekers.",0,0,,,,,0,0,early exit: A1 and A2 agree,0
112,"Food Stamps for Legal Immigrants: The President believes that legal immigrants should have the same opportunity, and bear the same responsibility, as other members of society",0,0,,,,,0,0,early exit: A1 and A2 agree,0
113,"To that end, the Presidentâ€™s 1999 budget proposes to restore Food Stamp benefits for vulnerable groups of legal immigrants",0,1,,,,,1,1,early exit: A1 and A2 agree,1
114,"The Presidentâ€™s proposals would provide Food Stamp benefits to 730,000 legal immigrants in 1999 at,a cost of $2.5 billion over 5 years",0,1,,,,,0,1,,1
115,"Specifically, benefits would be restored for: all families with children, immigrants with disabilities and elderly immigrants age 65 and older who entered the U.S before welfare reform was enacted, on the same basis as the SSI and Medicaid restorations in the 1997 Balanced Budget Act;",0,1,,,,,1,1,early exit: A1 and A2 agree,1
116,"refugees and asylees, whose eligibility would be extended from 5 to 7 years; Hmong immigrants who came to the U.S after the Vietnam war; and certain Native Americans living along the Canadian and Mexican borders.",0,1,,,,,1,1,early exit: A1 and A2 agree,1
117,"* Immigrant benefit restorations Consistent with the agreement, restore $9.7 billion in benefits for all legal immigrants who are or become disabled after 8/22/96",0,0,,,,,0,0,early exit: A1 and A2 agree,0
118,"Food Stamps * Invest $1.5 billion to restore benefits and create 350,000 work slots for 18-50s; include performance standards and target all funds to 18-50s",0,1,,,,,1,1,early exit: A1 and A2 agree,1
119,"Welfare to Work * Invest $3 billion, with a significant share provided directly to cities with large poverty populations",0,1,,,,,1,1,early exit: A1 and A2 agree,1
120,"Ways and Means: Restores benefits for current beneficiaries, including the elderly, but not for new applicants (those who were in the country prior to 8/22/96 and became disabled after that date)",0,1,,,,,1,1,early exit: A1 and A2 agree,1
121,"Agriculture: Spends $1.5 billion to create about 190,000 work slots; does not include performance standards and has lower requirement than in Administration policy to target funds to 18-50s",0,0,,,,,0,0,early exit: A1 and A2 agree,0
122,"Ways and Means: Invests $3 billion split 50/50 between formula and competitive grants, with an acceptable share of funds to urban areas through JTPA system (PICs)",0,1,,,,,1,1,early exit: A1 and A2 agree,1
123,"Education and Workforce: invests $3 billion split 95/5 between formula and competitive grants, with somewhat smaller share to cities; funds flow through JTPA system",0,0,,,,,1,1,,1
124,"Finance: Similar to Ways and Means, but restores benefits for new applicants who become disabled prior to August 1997 (date is in flux).",0,1,,,,,1,1,early exit: A1 and A2 agree,1
125,"Agriculture: Spends $1.5 billion to create 250,000 slots; includes acceptable performance standards but only 75% of funds are targeted to 18-50s (vs 100% in Administration policy)",0,1,,,,,1,1,early exit: A1 and A2 agree,1
126,"Finance: Invests $3 billion split 75/25 between formula and competitive grants; funds flow through TANF instead of mayors, which the Administration opposes",0,1,,,,,1,1,early exit: A1 and A2 agree,1
127,Minimum Wage Supports minimum wage for welfare recipients in workfare,0,1,,,,,0,1,,1
128,Student loans,0,0,,,,,0,0,early exit: A1 and A2 agree,0
129,Opposes House and Senate proposal,0,1,,,,,0,1,,1
130,* Privatization Opposes any privatization of determination of eligibility functions,0,1,,,,,0,1,,1
131,SSI Maintenance of Effort (MOE) Opposes repeal of MOE requirement,0,1,,,,,1,1,early exit: A1 and A2 agree,1
132,Ways and Means\Education and Workforce: Denies minimum wage by allowing States to either reduce hours of work requirements or by counting Medicaid/child care/housing/etc as income for calculating minimum wage,0,1,,,,,1,1,early exit: A1 and A2 agree,1
133,"Education and Workforce: Establishes separate entitlement to pay the administrative costs of guaranty agencies; currently, annual funding is determined by the Sec'y of Education",0,1,,,,,0,1,,1
134,Commerce: Allows all States to privatize Medicaid eligibility determinations,0,0,,,,,0,0,early exit: A1 and A2 agree,0
135,Agriculture: Allows all States to privatize Food Stamps eligibility determinations,0,0,,,,,0,0,early exit: A1 and A2 agree,0
136,Ways and Means: Repeals MOE requirement,0,0,,,,,0,0,early exit: A1 and A2 agree,0
137,Finance: Not in the draft mark; may be introduced during markup,0,1,,,,,1,1,early exit: A1 and A2 agree,1
138,Labor/Human Resources: Same as House,0,1,,,,,0,1,,1
139,"Finance: Allows ten States to privatize eligibility functions for all health and human services programs (including Medicaid, Food Stamps, WIC); approves TX waiver",0,0,,,,,0,0,early exit: A1 and A2 agree,0
140,Finance: / Does not repeal MOE requirement,0,0,,,,,0,0,early exit: A1 and A2 agree,0
141,We continue to work on clarifying the intent of the Family Violence Option and making it a useful tool for the states to help families escape violence and poverty in a meaningful way,0,0,,,,,1,1,,1
142,"As you may know, a Sense of Congress on Family Violence Option Clarifying Amendment is included in the House Budget Resolution working its way through Congress",0,0,,,,,0,0,early exit: A1 and A2 agree,0
143,This amendment delineates the intent of Congress when passing the Family Violence Option as part of last yearâ€™s welfare bill,0,0,,,,,0,0,early exit: A1 and A2 agree,0
144,"Although the Budget Resolution is not a binding piece of legislation, it shows bipartisan support for the FVO in the broadest sense, and we believe it should be sufficient to instruct the Administration in its regulatory process and in its communications to the states.",0,1,,,,,1,1,early exit: A1 and A2 agree,1
145,"In addition to the language in the Budget Resolution, Senators Wellstone (D-MN) and Murray (D-WA) have introduced 8 671, and Representative Roybal-Allard (D-CA) stands poised to introduce similar legislation in the House",0,0,,,,,0,0,early exit: A1 and A2 agree,0
146,"If the clarification set forth in the Budget Resolution is insufficient to promote proper interpretation by HHS as it promulgates regulations, we are asking for the Administrationâ€™s support for this bill which will clarify Congressional intent about the Family Violence Option and give states clear guidance as they implement their welfare plans.",0,1,,,,,1,1,early exit: A1 and A2 agree,1
147,"In light of the additional research and data about the occurrence of violence in the lives of welfare families, we believe it is essential that the states have all the guidance and support that they need to address this problem and craft workable solutions",0,1,,,,,1,1,early exit: A1 and A2 agree,1
148,"Currently, many states are hesitant to elect the FVO for fear of economic sanctions",0,0,,,,,0,0,early exit: A1 and A2 agree,0
149,"Ifthe imprecise wording of the Family Violence Option in last yearâ€™s welfare bill is the stumbling block to a lucid interpretation of this option, then the answer is this Congressional technical clarification",0,1,,,,,1,1,early exit: A1 and A2 agree,1
150,"It is imperative that this Administration, with its reputation as a friend to battered women, step forward and support this clarification",0,1,,,,,1,1,early exit: A1 and A2 agree,1
151,We hope that you will look favorably upon our request for your support of S 671 and use the powers of your office to secure this endorsement.,0,0,,,,,0,0,early exit: A1 and A2 agree,0
152,"Many of you already have some or all of the enclosed materials, but we wanted to make sure they were in your hands as the discussions between Administration officials, Congress, the states and advocates continue",0,0,,,,,0,0,early exit: A1 and A2 agree,0
153,Enclosures include:,0,0,,,,,0,0,early exit: A1 and A2 agree,0
154,"new research done by the Taylor Institute and the University of Michigan A new, in-depth study, Trapped by Poverty, Trapped by Abuse: New Evidence Documenting the Relationship Between Domestic Violence and Welfare, conducted by the Taylor Institute and the University of Michigan which demonstrates the definitive correlation between domestic violence and welfare has recently been released.",0,0,,,,,0,0,early exit: A1 and A2 agree,0
155,a Washington Post article about the ongoing Better Homes Fund study in Massachusetts,0,0,,,,,0,0,early exit: A1 and A2 agree,0
156,"FVO clarification legislation, and relevant material Senator Paul Wellstone (D-MN) and Senator Patty Murray (D-WA), original co-sponsors of the FVO, introduced a bill, S 671, on April 30 to clarify that the FVO waivers are separate from the 20% hardship exemption and that states will not be penalized for going over the 20% to waive domestic violence victims",0,0,,,,,0,0,early exit: A1 and A2 agree,0
157,"The bill is only a technical clarification, but it could encourage more states to take the FVO.",0,1,,,,,1,1,early exit: A1 and A2 agree,1
158,"An article on FVO interpretation and implementation by Martha Davis, NOW LDEF and Wendy Pollack, Poverty Law Project in the Clearinghouse Review: Journal of Poverty Law.",0,0,,,,,0,0,early exit: A1 and A2 agree,0
159,NOW LDEFâ€™s suggestions on proposed HHS regulations,0,1,,,,,1,1,early exit: A1 and A2 agree,1
160,I look forward to hearing from you on this in the near future.,0,0,,,,,0,0,early exit: A1 and A2 agree,0
161,Peter D Hart Research Associates has just completed a national voter survey that includes two questions measuring support for extending minimum wage and other workplace legal protections to welfare recipients in workfare programs,0,0,,,,,0,0,early exit: A1 and A2 agree,0
162,The survey was conducted by telephone June 6 through 9 among a representative sample of 800 registered voters who participated in the 1996 elections,0,0,,,,,0,0,early exit: A1 and A2 agree,0
163,The margin of error on these results is +/-4%.,0,0,,,,,0,0,early exit: A1 and A2 agree,0
164,Strong voter support for minimum wage coverage,0,0,,,,,0,0,early exit: A1 and A2 agree,0
165,The survey results reveal that American voters strongly believe that minimum wage laws and other basic legal workplace protections should apply to those in state workfare programs,0,0,,,,,0,0,early exit: A1 and A2 agree,0
166,The survey question reads as follows:,0,0,,,,,0,0,early exit: A1 and A2 agree,0
167,"AS you May know, Congress passed a law last year requiring able bodied welfare recipients to work in state workfare programs",0,0,,,,,0,0,early exit: A1 and A2 agree,0
168,"Do you believe that the people who are required to work in these workfare programs should be covered by basic legal protections including the minimum wage law, or do you believe that the states should not have to pay the minimum wage to welfare recipients in workfare pragrams?",0,1,,,,,1,1,early exit: A1 and A2 agree,1
169,"Fully 69% agree that workfare participants should be covered, while just 25% believe that states should not have to pay participants the minimum wage.",0,0,,,,,0,0,early exit: A1 and A2 agree,0
170,We would note that workfare participants are clearly identified in this question wording (fwice) as still being â€œwelfare recipients.â€ making the strong favorable response that much more impressive (and meaningful),0,1,,,,,1,1,early exit: A1 and A2 agree,1
171,"The breadth of support for minimum wage coverage is also striking, including two-thirds of those with incomes over $50,000 (67%), professionals (67%), and white voters (67%)",0,0,,,,,0,0,early exit: A1 and A2 agree,0
172,Even college-educated men 71%) and Republican voters (62%) favor minimum wage coverage by large margins.,0,0,,,,,0,0,early exit: A1 and A2 agree,0
173,Wage impact argument for coverage is strong,0,1,,,,,1,1,early exit: A1 and A2 agree,1
174,Votersâ€™ initial suppor for coverage doubtless arises from a fundamental sense of faimess,0,1,,,,,1,1,early exit: A1 and A2 agree,1
175,"Since other workers receive this protection, they reason, why shouldn't workfare participants in similar jobs?",0,1,,,,,1,1,early exit: A1 and A2 agree,1
176,"The survey tested the appeal of this argument for coverage against a powerful opposition case that focuses on the cost of coverage to taxpayers, and finds the wage impact argument prevails by a decisive two to one margin.",0,0,,,,,0,0,early exit: A1 and A2 agree,0
177,"However, organized labor has another, less immediately obvious reason for believing that coverage is needed â€” namely, the corrosive effect that sub-minimum-wage workfare programs could have on the jobs and wages of low-wage workers outside of workiare programs",0,1,,,,,0,1,,1
178,"Supporters of paying the minimurn wage to people in warkfare programs say that many employees who currently work at the minimum wage would lose their jobs if workfare participants could be forced to work for less, and also say that exernpting one group of workers from minimum wage protections opens the door to undermining the minimum wage for others (59% agree.)",0,0,,,,,0,0,early exit: A1 and A2 agree,0
179,"Opponents of paying the minimum wage to people in workfare programs say that the taxpayers would have to support higher welfare budgets if states are forced to pay the minimum wage, and also say that welfare recipients who want better pay should get off welfare and find a job on their own (21% agree.)",0,0,,,,,0,0,early exit: A1 and A2 agree,0
180,Update: Finance Committee Markup Possible Amendments: Conrad: Strike Privatization Kerrey: Limit Privatization Jeffords: Welfare to Work to DOL and PICs Jeffords: Training as allowable use for welfare to work funds Moseley-Braun: Reserve 50% of Competitive Grant for 100 Cities Moseley-Braun: Strike Performance Bonus Moseley-Braun: Remove Teen Parents in School from Voc Ed Limit Rockefeller: Stronger anti-displacement language,0,1,,,,,1,1,early exit: A1 and A2 agree,1
181,Legal Immigrants: Thursday Vice President Event,0,0,,,,,0,0,early exit: A1 and A2 agree,0
182,"Child Support Enforcement - Next Week POTUS letter to Hill with HHS report, Treasury Stats Urge Passage of DOJ/Kohl/Dewine amendment in Juvenile Justice markup Leak to USA Today (Information, not Letter to Congress)",0,1,,,,,1,1,early exit: A1 and A2 agree,1
183,1V Welfare to Work: How to Highlight our Success in $3 Billion US Conference of Mayors Speech Other Event/Media?,0,1,,,,,1,1,early exit: A1 and A2 agree,1
184,V Minimum Wage for Workfare Reed/Sperling Letter to Hill Reed/Sperling Op-Ed (Response to Offner) Memo to POTUS on end game Events?,0,1,,,,,1,1,early exit: A1 and A2 agree,1
185,Vi OLC Welfare to Work Conference Before August 22 Piggy-Back National Conference of State Legislators Aug 6-10?,0,1,,,,,1,1,early exit: A1 and A2 agree,1
186,Diana got a somewhat mysterious call from Ann Lewisâ€™ office last night inviting us to a meeting which I attended today,0,0,,,,,0,0,early exit: A1 and A2 agree,0
187,"It turned out to be a small meeting (Ann, Eli Attie, Jen Palmieri) on the Welfare to Work Partnership proposal for a one-year anniversary event.",0,0,,,,,0,0,early exit: A1 and A2 agree,0
188,They like the idea Eli pitched in his memo to the President to have him go to a city with a significant number of companies pledging to hire welfare recipients,1,1,,,,,1,1,early exit: A1 and A2 agree,1
189,"However, they expect the President to be on vacation and unavailable on August 22nd",0,0,,,,,0,0,early exit: A1 and A2 agree,0
190,"Moreover, in order to frame the one year anniversary stories for the press, Ann thinks it's best to do an event 7-10 days before the anniversary anyway",1,1,,,,,1,1,early exit: A1 and A2 agree,1
191,"Scheduling recommends either August 14 or 15th and Eli has recommended the following cities: St Louis, Indianapolis, Columbus, and Baltimore",1,1,,,,,1,1,early exit: A1 and A2 agree,1
192,"(Second tier choices would be Portland, Denver, Los Angeles, Chicago, New York, Atlanta)",0,1,,,,,1,1,early exit: A1 and A2 agree,1
